Mark,WIND,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
6.81,-0.1,Jackie JOYNER,1962-03-03,USA,"Los Angeles, CA (USA)",1984-06-17,senior,long jump,22,F,0
6.81,0.0,Yelena BELEVSKAYA,1963-10-11,URS,Kiev (URS),1984-06-23,senior,long jump,20,F,0
6.81,0.0,Nadezhda SOKOLOVA,1959-01-01,URS,Riga (LAT),1984-07-06,senior,long jump,25,F,0
6.81,-1.1,Valy IONESCU,1960-08-31,ROU,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-09,senior,long jump,23,F,0
6.81,NWI,Anna WŁODARCZYK,1951-03-24,POL,Budapest (HUN),1984-08-20,senior,long jump,33,F,0
6.81,0.0,Olga ANUFRIYEVA,1955-06-25,URS,Moskva (URS) (i),1985-02-08,senior,long jump,29,F,1
6.81,+1.4,Yelena DAVYDOVA,1967-11-16,URS,Krasnodar (URS),1985-07-15,senior,long jump,17,F,0
6.81,0.0,Nadine DEBOIS,1961-09-25,FRA,Paris (FRA) (i),1986-03-08,senior,long jump,24,F,1
6.81,NWI,Larisa BEREZHNAYA,1961-02-28,URS,Moskva (URS),1986-08-10,senior,long jump,25,F,0
6.81,+0.5,Valy IONESCU,1960-08-31,ROU,"Neckarstadion, Stuttgart (GER)",1986-08-27,senior,long jump,25,F,0
6.81,NWI,Heike GRABE,1962-03-11,GDR,Jena (GDR),1987-06-25,senior,long jump,25,F,0
6.81,0.0,Marieta ILCU,1962-10-16,ROU,Budapest (HUN),1987-07-06,senior,long jump,24,F,0
6.81,0.0,Marieta ILCU,1962-10-16,ROU,Zagreb (CRO),1987-07-19,senior,long jump,24,F,0
6.81,-0.7,Yelena YATSUK,1961-03-16,URS,Baku (AZE),1987-09-13,senior,long jump,26,F,0
6.81,+0.1,Jackie JOYNER-KERSEE,1962-03-03,USA,Lausanne (SUI),1987-09-15,senior,long jump,25,F,0
6.81,0.0,Silvia KHRISTOVA-MONEVA,1965-08-22,BUL,Sofia (BUL) (i),1988-02-14,senior,long jump,22,F,1
6.81,NWI,Meledy SMITH,1964-01-01,USA,"Houston, TX (USA)",1988-05-06,senior,long jump,24,F,0
6.81,NWI,Inessa KRAVETS,1966-10-05,URS,Vladivostok (URS),1988-09-14,senior,long jump,21,F,0
6.81,0.0,Sabine JOHN,1957-10-16,GDR,"Olympic Stadium, Seoul (KOR)",1988-09-28,senior,long jump,30,F,0
6.81,NWI,Nijolé MEDVEDEVA,1960-10-20,URS,Paris-St-Denis (FRA),1989-06-23,senior,long jump,28,F,0
6.81,NWI,Katja TROSTEL,1968-10-05,GDR,Neubrandenburg (GDR),1989-07-21,senior,long jump,20,F,0
6.81,NWI,Inessa KRAVETS,1966-10-05,URS,Gorkiy (URS),1989-07-22,senior,long jump,22,F,0
6.81,0.0,Galina CHISTYAKOVA,1962-07-26,URS,Linz (AUT),1989-08-14,senior,long jump,27,F,0
6.81,NWI,Marieta ILCU,1962-10-16,ROU,Bruxelles (BEL),1989-08-25,senior,long jump,26,F,0
6.81,0.0,Inessa KRAVETS,1966-10-05,URS,Liévin (FRA) (i),1991-01-26,senior,long jump,24,F,1
6.81,+0.7,Inessa KRAVETS,1966-10-05,UKR,Stockholm (SWE),1994-07-12,senior,long jump,27,F,0
6.81,0.0,Nicole BOEGMAN,1967-03-05,AUS,"Palau Sant Jordi, Barcelona (ESP) (i)",1995-03-12,senior,long jump,28,F,1
6.81,0.0,Heike DRECHSLER,1964-12-16,GER,Rieti (ITA),1995-09-05,senior,long jump,30,F,0
6.81,0.0,Ludmila NINOVA,1960-06-25,AUT,Moskva (RUS) (i),1996-02-14,senior,long jump,35,F,1
6.81,-0.7,Tonya SEDWICK,1969-07-24,USA,San José (USA),1996-06-01,senior,long jump,26,F,0
6.81,-0.4,Yelena SINCHUKOVA,1961-01-23,RUS,"Estadio de la Comunidad, Madrid (ESP)",1996-06-02,senior,long jump,35,F,0
6.81,+0.4,Marieke VELTMAN-MILLER,1971-09-18,USA,"Atlanta, GA (USA)",1996-06-21,senior,long jump,24,F,0
6.81,+0.3,Chioma AJUNWA,1971-12-25,NGR,"Olympic Stadium, Atlanta, GA (USA)",1996-08-01,senior,long jump,24,F,0
6.81,+0.2,Fiona MAY,1969-12-12,ITA,Grosseto (ITA),1996-09-12,senior,long jump,26,F,0
6.81,0.0,Fiona MAY,1969-12-12,ITA,Moskva (RUS) (i),1997-02-08,senior,long jump,27,F,1
6.81,0.0,Chioma AJUNWA,1971-12-25,NGR,Karlsruhe (GER) (i),1997-02-14,senior,long jump,25,F,1
6.81,+1.1,Yelena DONKINA,1973-03-15,RUS,Tula (RUS),1997-07-08,senior,long jump,24,F,0
6.81,+2.9,Nicole BOEGMAN,1967-03-05,AUS,Melbourne (AUS),1998-03-14,senior,long jump,31,F,0
6.81,+2.5,Yingnan GUAN,1977-04-25,CHN,Beijing (CHN),1998-06-07,senior,long jump,21,F,0
6.81,+2.8,Maurren Higa MAGGI,1976-06-25,BRA,São Paulo (BRA),1999-02-03,senior,long jump,22,F,0
6.81,+0.6,Niurka MONTALVO,1968-06-04,ESP,Villeneuve d'Ascq (FRA),1999-06-13,senior,long jump,31,F,0
6.81,+0.5,Fiona MAY,1969-12-12,ITA,Torino (ITA),1999-06-24,senior,long jump,29,F,0
6.81,+1.7,Luciana ALVES DOS SANTOS,1970-02-10,BRA,Bogotá (COL),1999-06-26,senior,long jump,29,F,0
6.81,+0.1,Olena SHEKHOVTSOVA,1972-05-31,UKR,Palma de Mallorca (ESP),1999-07-12,senior,long jump,27,F,0
6.81,0.0,Marion JONES,1975-10-12,USA,"La Cartuja, Sevilla (ESP)",1999-08-21,senior,long jump,23,F,0
6.81,+2.1,Yingnan GUAN,1977-04-25,CHN,Shanghai (CHN),2000-04-18,senior,long jump,22,F,0
6.81,+0.5,Niki XANTHOU,1973-10-11,GRE,Athina (GRE),2000-05-31,senior,long jump,26,F,0
6.81,+1.0,Yingnan GUAN,1977-04-25,CHN,Jinzhou (CHN),2000-06-07,senior,long jump,23,F,0
6.81,+1.2,Lyudmila GALKINA,1972-01-20,RUS,St. Petersburg (RUS),2000-06-18,senior,long jump,28,F,0
6.81,+1.4,Niki XANTHOU,1973-10-11,GRE,"Stade Olympique de la Pontaise, Lausanne (SUI)",2000-07-05,senior,long jump,26,F,0
6.81,-0.2,Erica JOHANSSON,1974-02-05,SWE,"Bislett Stadion, Oslo (NOR)",2000-07-28,senior,long jump,26,F,0
6.81,+0.1,Dawn BURRELL,1973-11-01,USA,Linz (AUT),2000-08-08,senior,long jump,26,F,0
6.81,0.0,Erica JOHANSSON,1974-02-05,SWE,"Stade Louis II, Monaco (MON)",2000-08-18,senior,long jump,26,F,0
6.81,+0.5,Fiona MAY,1969-12-12,ITA,"Olympic Stadium, Sydney (AUS)",2000-09-27,senior,long jump,30,F,0
6.81,0.0,Lyudmila GALKINA,1972-01-20,RUS,Glasgow (GBR) (i),2001-03-18,senior,long jump,29,F,1
6.81,+0.2,Eunice BARBER,1974-11-17,FRA,Götzis (AUT),2001-05-27,senior,long jump,26,F,0
6.81,+1.7,Olga RUBLYOVA,1974-10-28,RUS,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",2001-09-07,senior,long jump,26,F,0
6.81,+0.8,Tatyana KOTOVA,1976-12-11,RUS,Torino (ITA),2002-06-07,senior,long jump,25,F,0
6.81,+1.9,Maurren Higa MAGGI,1976-06-25,BRA,"CM, Madrid (ESP)",2002-09-21,senior,long jump,26,F,0
6.81,0.0,Elva GOULBOURNE,1980-01-21,JAM,"Fayetteville, AR (USA) (i)",2003-03-14,senior,long jump,23,F,1
6.81,0.0,Tatyana KOTOVA,1976-12-11,RUS,Peania (GRE) (i),2004-02-22,senior,long jump,27,F,1
6.81,0.0,Viktoriya MOLCHANOVA,1982-05-26,UKR,Kharkiv (UKR) (i),2005-01-19,senior,long jump,22,F,1
6.81,+2.2,Elva GOULBOURNE,1980-01-21,JAM,Madrid (ESP),2005-07-16,senior,long jump,25,F,0
6.81,+0.8,Oksana UDMURTOVA,1982-02-01,RUS,"Boudewijnstadion, Bruxelles (BEL)",2005-08-26,senior,long jump,23,F,0
6.81,+2.3,Yandira SAVIGNE,1981-01-01,CUB,La Habana (CUB),2006-02-04,senior,long jump,25,F,0
6.81,-0.2,Kumiko IMURA,1981-01-10,JPN,Yokohama (JPN),2006-09-24,senior,long jump,25,F,0
6.81,+0.3,Kumiko IMURA,1981-01-10,JPN,Doha (QAT),2006-12-10,senior,long jump,25,F,0
6.81,+2.7,Yargelis SAVIGNE,1984-11-13,CUB,Baie Mahault (FRA),2007-05-01,senior,long jump,22,F,0
6.81,-0.2,Keila COSTA,1983-02-06,BRA,Fortaleza (BRA),2007-05-16,senior,long jump,24,F,0
6.81,+3.3,Małgorzata TRYBAŃSKA,1981-06-21,POL,Herrera (ESP),2007-05-19,senior,long jump,25,F,0
6.81,+3.0,Naide GOMES,1979-11-20,POR,Moskva (RUS),2007-06-29,senior,long jump,27,F,0
6.81,0.0,Anna KLYASHTORNAYA,1986-02-03,RUS,"Gyulai István Atlétika Stadion, Debrecen (HUN)",2007-07-15,senior,long jump,21,F,0
6.81,-0.7,Bianca KAPPLER,1977-08-08,GER,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-28,senior,long jump,30,F,0
6.81,0.0,Irina MELESHINA,1982-05-25,RUS,Moskva (RUS) (i),2008-02-09,senior,long jump,25,F,1
6.81,0.0,Brittney REESE,1986-09-09,USA,"Fayetteville, AR (USA) (i)",2008-02-15,senior,long jump,21,F,1
6.81,+1.7,Jade JOHNSON,1980-06-07,GBR,"Parc des Sports, Annecy (FRA)",2008-06-22,senior,long jump,28,F,0
6.81,+1.4,Karin MEY MELIS,1983-05-31,RSA,Biberach (GER),2008-06-28,senior,long jump,25,F,0
6.81,0.0,Olga KUCHERENKO,1985-11-05,RUS,Moskva (RUS) (i),2009-02-01,senior,long jump,23,F,1
6.81,+1.1,Bianca KAPPLER,1977-08-08,GER,Wesel (GER),2009-06-01,senior,long jump,31,F,0
6.81,+1.9,Karin MEY MELIS,1983-05-31,TUR,Bursa (TUR),2009-06-10,senior,long jump,26,F,0
6.81,+1.6,Brittney REESE,1986-09-09,USA,Stockholm (SWE),2009-07-31,senior,long jump,22,F,0
6.81,+0.8,Yelena SOKOLOVA,1986-07-23,RUS,Thessaloniki (GRE),2009-09-12,senior,long jump,23,F,0
6.81,+0.2,Funmi JIMOH,1984-05-29,USA,"Walnut, CA (USA)",2010-04-17,senior,long jump,25,F,0
6.81,+1.4,Akiba MCKINNEY,1979-03-09,USA,"Walnut, CA (USA)",2010-04-17,senior,long jump,31,F,0
6.81,-0.1,Yuliya TARASOVA,1986-03-13,UZB,Tashkent (UZB),2010-06-04,senior,long jump,24,F,0
6.81,+2.0,Brianna GLENN,1980-04-18,USA,"Drake Stadium, Des Moines, IA (USA)",2010-06-26,senior,long jump,30,F,0
6.81,+1.4,Naide GOMES,1979-11-20,POR,"Estadio Olímpico, Barcelona (ESP)",2010-07-27,senior,long jump,30,F,0
6.81,+1.4,Shara PROCTOR,1988-09-16,GBR,"Clermont, FL (USA)",2011-06-11,senior,long jump,22,F,0
6.81,+0.4,Bianca KAPPLER,1977-08-08,GER,Wesel (GER),2011-06-13,senior,long jump,33,F,0
6.81,+0.5,Irene PUSTERLA,1988-06-21,SUI,Chiasso (SUI),2011-06-23,senior,long jump,23,F,0
6.81,-0.8,Darya KLISHINA,1991-01-15,RUS,"Mestský Stadion, Ostrava (CZE)",2011-07-16,senior,long jump,20,F,0
6.81,+0.7,Bianca STUART,1988-05-17,BAH,Mayagüez (PUR),2011-07-17,senior,long jump,23,F,0
6.81,+1.4,Nastassia MIRONCHYK-IVANOVA,1989-04-13,BLR,Minsk (BLR),2011-07-28,senior,long jump,22,F,0
6.81,0.0,Funmi JIMOH,1984-05-29,USA,"Albuquerque, NM (USA) (i)",2012-02-26,senior,long jump,27,F,1
6.81,+0.5,Éloyse LESUEUR-AYMONIN,1988-07-15,FRA,"Olympiastadion, Helsinki (FIN)",2012-06-28,senior,long jump,23,F,0
6.81,-0.5,Yelena SOKOLOVA,1986-07-23,RUS,Cheboksary (RUS),2012-07-03,senior,long jump,25,F,0
6.81,0.0,Darya KLISHINA,1991-01-15,RUS,Cheboksary (RUS),2012-07-04,senior,long jump,21,F,0
6.81,+2.5,Katarina JOHNSON-THOMPSON,1993-01-09,GBR,"Estadio Olímpico, Barcelona (ESP)",2012-07-13,senior,long jump,19,F,0
6.81,-1.8,Janay DELOACH,1985-10-12,USA,"Olympic Stadium, London (GBR)",2012-08-07,senior,long jump,26,F,0
6.81,0.0,Chelsea HAYES,1988-02-09,USA,Linz (AUT),2012-08-20,senior,long jump,24,F,0
6.81,0.0,Éloyse LESUEUR-AYMONIN,1988-07-15,FRA,"Messehalle, Karlsruhe (GER) (i)",2013-02-02,senior,long jump,24,F,1
6.81,-1.2,Lynique BENEKE,1991-03-30,RSA,Stellenbosch (RSA),2013-04-13,senior,long jump,22,F,0
6.81,0.0,Brittney REESE,1986-09-09,USA,"Oxford, MS (USA)",2013-04-13,senior,long jump,26,F,0
6.81,+1.0,Darya KLISHINA,1991-01-15,RUS,"Stadio Olimpico, Roma (ITA)",2013-06-06,senior,long jump,22,F,0
6.81,0.0,Katarina JOHNSON-THOMPSON,1993-01-09,GBR,"Ergo Arena, Sopot (POL) (i)",2014-03-09,senior,long jump,21,F,1
6.81,+0.1,Malaika MIHAMBO,1994-02-03,GER,Weinheim (GER),2014-05-31,senior,long jump,20,F,0
6.81,-0.2,Funmi JIMOH,1984-05-29,USA,"Sacramento, CA (USA)",2014-06-28,senior,long jump,30,F,0
6.81,+1.9,Katarina JOHNSON-THOMPSON,1993-01-09,GBR,Birmingham (GBR),2014-06-29,senior,long jump,21,F,0
6.81,-1.6,Ivana ŠPANOVIĆ,1990-05-10,SRB,"Letzigrund, Zürich (SUI)",2014-08-13,senior,long jump,24,F,0
6.81,+0.1,Lorraine UGEN,1991-08-22,GBR,"Hayward Field, Eugene, OR (USA)",2015-05-29,senior,long jump,23,F,0
6.81,+1.1,Krystyna HRYSHUTYNA,1992-03-21,UKR,Kirovograd (UKR),2015-06-08,senior,long jump,23,F,0
6.81,0.0,Brittney REESE,1986-09-09,USA,"Fayetteville, AR (USA) (i)",2016-02-12,senior,long jump,29,F,1
6.81,+1.2,Kenyattia HACKWORTH,1993-09-15,USA,"Lexington, KY (USA)",2016-05-07,senior,long jump,22,F,0
6.81,+0.5,Ese BRUME,1996-01-20,NGR,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-17,senior,long jump,20,F,0
6.81,+2.2,Sydney CONLEY,1993-12-11,USA,"Austin, TX (USA)",2017-05-25,senior,long jump,23,F,0
6.81,0.0,Ivana ŠPANOVIĆ,1990-05-10,SRB,"Emirates Arena, Glasgow (GBR) (i)",2018-02-25,senior,long jump,27,F,1
6.81,0.0,Quanesha BURKS,1995-03-15,USA,"Arena Birmingham, Birmingham (GBR) (i)",2018-03-04,senior,long jump,22,F,1
6.81,+0.8,Keturah ORJI,1996-03-05,USA,"Knoxville, TN (USA)",2018-05-12,senior,long jump,22,F,0
6.81,+2.4,Ivana ŠPANOVIĆ,1990-05-10,SRB,"Olympiastadion, Stockholm (SWE)",2018-06-10,senior,long jump,28,F,0
6.81,+3.8,Shara PROCTOR,1988-09-16,GBR,Birmingham (GBR),2018-07-01,senior,long jump,29,F,0
6.81,+0.5,Krystyna HRYSHUTYNA,1992-03-21,UKR,Lutsk (UKR),2018-07-19,senior,long jump,26,F,0
6.81,+1.5,Naa ANANG,1995-03-10,AUS,Sydney (AUS),2019-04-07,senior,long jump,24,F,0
6.81,-0.1,Malaika MIHAMBO,1994-02-03,GER,Weinheim (GER),2019-05-25,senior,long jump,25,F,0
6.81,+1.5,Yelena SOKOLOVA,1986-07-23,ANA,"Bregyó Athletic Center, Székesfehérvár (HUN)",2019-07-09,senior,long jump,32,F,0
6.81,+1.6,Hilary KPATCHA,1998-05-05,FRA,"Gunder Hägg Stadion, Gävle (SWE)",2019-07-13,senior,long jump,21,F,0
6.81,-0.4,Tori BOWIE,1990-08-27,USA,"Khalifa International Stadium, Doha (QAT)",2019-10-06,senior,long jump,29,F,0
6.81,+1.8,Khaddi SAGNIA,1994-04-20,SWE,"Åby Friidrott, Mölndal (SWE)",2020-06-18,senior,long jump,26,F,0
6.81,-0.1,Nastassia MIRONCHYK-IVANOVA,1989-04-13,BLR,"Dinamo National Olympic Stadium, Minsk (BLR)",2020-08-02,senior,long jump,31,F,0
6.81,0.0,Maryna BEKH-ROMANCHUK,1995-07-18,UKR,"Avangard Stadium, Lutsk (UKR)",2020-08-29,senior,long jump,25,F,0
6.81,+1.0,Malaina PAYTON,1991-10-16,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",2021-04-03,senior,long jump,29,F,0
6.81,+1.6,Deborah ACQUAH,1996-05-23,GHA,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-04-24,senior,long jump,24,F,0
6.81,+2.3,Alysah HICKEY,2001-05-08,USA,"Cushing Stadium, College Station, TX (USA)",2021-05-27,senior,long jump,20,F,0
6.81,+1.3,Quanesha BURKS,1995-03-15,USA,"Hayward Field, Eugene, OR (USA)",2021-06-24,senior,long jump,26,F,0
6.81,-0.9,Khaddi SAGNIA,1994-04-20,SWE,"Ryavallen, Borås (SWE)",2021-08-29,senior,long jump,27,F,0
6.81,0.0,Yulimar ROJAS,1995-10-21,VEN,"Arena Stade Couvert, Liévin (FRA) (i)",2022-02-17,senior,long jump,26,F,1
6.81,0.0,Malaika MIHAMBO,1994-02-03,GER,"Quarterback Immobilien Arena, Leipzig (GER) (i)",2022-02-27,senior,long jump,28,F,1
6.81,+0.2,Milica GARDAŠEVIĆ,1998-09-28,SRB,"Stadion Śląski, Chorzów (POL)",2022-06-05,senior,long jump,23,F,0
6.81,+0.5,Agate DE SOUSA,2000-06-05,STP,"Stadion Śląski, Chorzów (POL)",2022-06-05,senior,long jump,22,F,0
6.81,-0.8,Lorraine UGEN,1991-08-22,GBR,"Olympiastadion, Stockholm (SWE)",2022-06-30,senior,long jump,30,F,0
6.81,+1.4,Maryna BEKH-ROMANCHUK,1995-07-18,UKR,"Hayward Field, Eugene, OR (USA)",2022-07-23,senior,long jump,27,F,0
6.81,+0.3,Ese BRUME,1996-01-20,NGR,"Alexander Stadium, Birmingham (GBR)",2022-08-05,senior,long jump,26,F,0
6.81,0.0,Malaika MIHAMBO,1994-02-03,GER,"Mercedes-Benz Arena, Berlin (GER) (i)",2023-02-10,senior,long jump,29,F,1
6.81,0.0,Ivana VULETA,1990-05-10,SRB,"Atletska dvorana, Beograd (SRB) (i)",2023-02-18,senior,long jump,32,F,1
6.81,+0.1,Ese BRUME,1996-01-20,NGR,"Stadion Śląski, Chorzów (POL)",2023-06-04,senior,long jump,27,F,0
6.81,+0.6,Fátima DIAME,1996-09-22,ESP,"Pistes d'atletisme Gaetà Huguet, Castellón (ESP)",2023-06-14,senior,long jump,26,F,0
6.81,+2.1,María VICENTE,2001-03-28,ESP,"Pista Parc Central, Torrent (ESP)",2023-07-29,senior,long jump,22,F,0
6.81,0.0,Laura Raquel MÜLLER,2004-04-23,GER,"Helmut-Körnig-Halle, Dortmund (GER) (i)",2024-01-20,senior,long jump,19,F,1
6.81,+3.3,Marthe KOALA,1994-03-08,BUR,"University of Ghana Sports Stadium, Accra (GHA)",2024-03-21,senior,long jump,30,F,0
6.81,+2.6,Tacoria HUMPHREY,2003-01-02,USA,"Demirjian Park, Champaign, IL (USA)",2024-05-04,senior,long jump,21,F,0
6.81,+0.7,Natalia LINARES,2003-01-03,COL,"Stade Delort, Marseille (FRA)",2024-05-22,senior,long jump,21,F,0
6.81,+3.1,Nicole WARWICK,1998-08-31,USA,"Emporia St. Francis G. Welch Stadium, Emporia, KS (USA)",2024-05-23,senior,long jump,25,F,0
6.81,+1.6,Alyssa JONES,2004-02-06,USA,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2025-04-04,senior,long jump,21,F,0
6.81,+2.6,Natalia LINARES,2003-01-03,COL,"Pista de Atletismo Justo Román, Mar del Plata (ARG)",2025-04-27,senior,long jump,22,F,0
6.81,+2.5,Milica GARDAŠEVIĆ,1998-09-28,SRB,"Stadion Podskarbińska, Warszawa (POL)",2025-06-22,senior,long jump,26,F,0
6.81,+4.3,Ackelia SMITH,2002-02-05,JAM,"National Stadium, Kingston (JAM)",2025-06-26,senior,long jump,23,F,0
6.81,+1.0,Alina ROTARU-KOTTMANN,1993-06-05,ROU,"Panthessaliko Stadium, Volos (GRE)",2025-07-27,senior,long jump,32,F,0
6.81,+2.2,Agate DE SOUSA,2000-06-05,POR,"National Stadium, Tokyo (JPN)",2025-09-13,senior,long jump,25,F,0
6.81,-1.5,Tara DAVIS-WOODHALL,1999-05-20,USA,"Times Square, New York, NY (USA)",2025-10-09,senior,long jump,26,F,0
6.8,0.0,Vilma BARDAUSKIENÉ,1953-06-15,URS,Vilnius (LTU),1978-06-25,senior,long jump,25,F,0
6.8,0.0,Anita STUKAANE,1954-02-09,URS,Ciudad de México (MEX),1979-09-12,senior,long jump,25,F,0
6.8,-0.1,Sigrid ULBRICHT,1958-07-25,GDR,"Stadio Olimpico, Roma (ITA)",1981-09-06,senior,long jump,23,F,0
6.8,+1.6,Carol LEWIS,1963-08-08,USA,"Knoxville, TN (USA)",1982-06-18,senior,long jump,18,F,0
6.8,0.0,Olga ANUFRIYEVA,1955-06-25,URS,Togliatti (URS),1982-08-30,senior,long jump,27,F,0
6.8,+2.0,Tatyana PROSKURYAKOVA,1956-01-13,URS,Moskva (URS),1983-06-11,senior,long jump,27,F,0
6.8,+3.3,Eva MURKOVÁ,1962-05-29,TCH,"Olympiastadion, Helsinki (FIN)",1983-08-14,senior,long jump,21,F,0
6.8,+1.0,Yelena SINCHUKOVA,1961-01-23,URS,Sochi (URS),1984-06-09,senior,long jump,23,F,0
6.8,+2.4,Susan HEARNSHAW,1961-05-26,GBR,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-09,senior,long jump,23,F,0
6.8,+1.9,Maroula LAMBROU-TELONI,1953-02-23,CYP,Limassol (CYP),1985-03-25,senior,long jump,32,F,0
6.8,-0.4,Robyn LORRAWAY,1961-07-20,AUS,"Bruce Stadium, Canberra (AUS)",1985-10-06,senior,long jump,24,F,0
6.8,NWI,Eva MURKOVÁ,1962-05-29,TCH,Bratislava (TCH),1986-06-02,senior,long jump,24,F,0
6.8,0.0,Yelena CHICHEROVA,1958-08-09,URS,Lipetsk (URS),1986-07-18,senior,long jump,27,F,0
6.8,NWI,Helga RADTKE,1962-05-16,GDR,Dresden (GER),1986-08-17,senior,long jump,24,F,0
6.8,0.0,Marieta ILCU,1962-10-16,ROU,Bacãu (ROU) (i),1987-02-15,senior,long jump,24,F,1
6.8,0.0,Galina CHISTYAKOVA,1962-07-26,URS,"New York, NY (USA) (i)",1987-02-27,senior,long jump,24,F,1
6.8,NWI,Yelena KHLOPOTNOVA,1963-08-04,URS,Almaty (KAZ),1987-05-10,senior,long jump,23,F,0
6.8,NWI,Irena OZHENKO,1962-11-13,URS,Moskva (URS),1987-06-07,senior,long jump,24,F,0
6.8,NWI,Sofiya BOZHANOVA,1967-10-04,BUL,Bratislava (TCH),1987-06-13,senior,long jump,19,F,0
6.8,NWI,Lyudmila NINOVA,1960-06-25,BUL,Bratislava (TCH),1987-06-13,senior,long jump,26,F,0
6.8,NWI,Nijolé MEDVEDEVA,1960-10-20,URS,Tallinn (EST),1987-07-31,senior,long jump,26,F,0
6.8,-0.8,Jennifer INNISS,1959-11-21,USA,"Stadio Olimpico, Roma (ITA)",1987-09-04,senior,long jump,27,F,0
6.8,0.0,Galina CHISTYAKOVA,1962-07-26,URS,Nicosia (CYP),1987-10-01,senior,long jump,25,F,0
6.8,0.0,Anke BEHMER,1961-06-05,GDR,Senftenberg (GER) (i),1988-02-02,senior,long jump,26,F,1
6.8,NWI,Vera OLENCHENKO,1959-03-21,URS,Riga (LAT),1988-06-04,senior,long jump,29,F,0
6.8,+2.2,Larisa BEREZHNAYA,1961-02-28,URS,Tallinn (EST),1988-07-09,senior,long jump,27,F,0
6.8,0.0,Nicole BOEGMAN,1967-03-05,AUS,Verona (ITA),1988-07-27,senior,long jump,21,F,0
6.8,NWI,Larisa BEREZHNAYA,1961-02-28,URS,Moskva (URS),1988-08-07,senior,long jump,27,F,0
6.8,NWI,Nicole BOEGMAN,1967-03-05,AUS,Chiba (JPN),1988-09-14,senior,long jump,21,F,0
6.8,+1.8,Fiona MAY,1969-12-12,GBR,Gateshead (GBR),1989-05-06,senior,long jump,19,F,0
6.8,+2.4,Nijolé MEDVEDEVA,1960-10-20,URS,Ostrava (TCH),1989-07-29,senior,long jump,28,F,0
6.8,0.0,Galina CHISTYAKOVA,1962-07-26,URS,"Letzigrund, Zürich (SUI)",1989-08-16,senior,long jump,27,F,0
6.8,NWI,Larisa BEREZHNAYA,1961-02-28,URS,Bryansk (URS),1989-09-09,senior,long jump,28,F,0
6.8,+1.2,Helga RADTKE,1962-05-16,GDR,Bratislava (TCH),1990-06-20,senior,long jump,28,F,0
6.8,w,Marieta ILCU,1962-10-16,ROU,Stockholm (SWE),1990-07-02,senior,long jump,27,F,0
6.8,NWI,Anna DEREVYANKINA,1967-01-01,URS,Kiev (URS),1990-07-06,senior,long jump,23,F,0
6.8,+1.1,Yelena SINCHUKOVA,1961-01-23,URS,"National Stadium, Tokyo (JPN)",1991-08-24,senior,long jump,30,F,0
6.8,NWI,Ludmila NINOVA,1960-06-25,AUT,Schwechat (AUT),1994-05-29,senior,long jump,33,F,0
6.8,+1.5,Ludmila NINOVA,1960-06-25,AUT,Valencia (ESP),1994-06-12,senior,long jump,33,F,0
6.8,-1.2,Heike DRECHSLER,1964-12-16,GER,"Olympiastadion, Helsinki (FIN)",1994-08-11,senior,long jump,29,F,0
6.8,+0.8,Ludmila NINOVA,1960-06-25,AUT,"Olympiastadion, Helsinki (FIN)",1994-08-12,senior,long jump,34,F,0
6.8,NWI,Heike DRECHSLER,1964-12-16,GER,Paris-St-Denis (FRA),1995-06-01,senior,long jump,30,F,0
6.8,+0.5,Jackie EDWARDS,1971-04-14,BAH,San José (USA),1996-06-01,senior,long jump,25,F,0
6.8,+1.9,Agata KARCZMAREK,1963-11-29,POL,Moskva (RUS),1996-06-07,senior,long jump,32,F,0
6.8,+0.2,Yelena SINCHUKOVA,1961-01-23,RUS,St. Petersburg (RUS),1996-07-04,senior,long jump,35,F,0
6.8,-2.2,Lyudmila GALKINA,1972-01-20,RUS,St. Petersburg (RUS),1996-07-04,senior,long jump,24,F,0
6.8,+1.6,Inessa KRAVETS,1966-10-05,UKR,Tokyo (JPN),1996-09-16,senior,long jump,29,F,0
6.8,0.0,Chioma AJUNWA,1971-12-25,NGR,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-09,senior,long jump,25,F,1
6.8,+2.7,Lyudmila GALKINA,1972-01-20,RUS,Torino (ITA),1997-06-24,senior,long jump,25,F,0
6.8,+1.5,Linda FERGA-KHODADIN,1976-12-24,FRA,Villeneuve d'Ascq (FRA),1997-06-29,senior,long jump,20,F,0
6.8,-0.3,Heike DRECHSLER,1964-12-16,GER,"Olympic Stadium, Athina (GRE)",1997-08-07,senior,long jump,32,F,0
6.8,0.0,Fengmei PENG,1979-07-02,CHN,Chengdu (CHN),1998-04-18,senior,long jump,18,F,0
6.8,+0.4,Niki XANTHOU,1973-10-11,GRE,Athina (GRE),1998-06-17,senior,long jump,24,F,0
