Mark,WIND,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
17.08,+0.6,Andrea DALLAVALLE,1999-10-31,ITA,"National Stadium, Tokyo (JPN)",2025-09-17,senior,triple jump,25,M,0
17.07,+0.3,David SMITH,1947-11-08,USA,"Eugene, OR (USA)",1972-07-01,senior,triple jump,24,M,0
17.07,0.0,Anatoliy PISKULIN,1952-12-01,URS,Vilnius (LTU),1978-06-24,senior,triple jump,25,M,0
17.07,0.0,Ron LIVERS,1955-07-20,USA,"Albuquerque, NM (USA) (i)",1980-02-02,senior,triple jump,24,M,1
17.07,+0.5,Yevgeniy ANIKIN,1958-03-13,URS,Moskva (URS),1980-07-05,senior,triple jump,22,M,0
17.07,+0.2,Jaak UUDMÄE,1954-09-03,URS,Moskva (URS),1980-07-05,senior,triple jump,25,M,0
17.07,0.0,Bedros BEDROSIAN,1955-05-21,ROU,Bucureşti (ROU),1982-07-31,senior,triple jump,27,M,0
17.07,0.0,Keith CONNOR,1957-09-16,GBR,"Dallas, TX (USA) (i)",1983-02-05,senior,triple jump,25,M,1
17.07,+3.4,Ajayi AGBEBAKU,1956-12-06,NGR,Tokyo (JPN),1983-05-08,senior,triple jump,26,M,0
17.07,0.0,Vasiliy GRISHCHENKOV,1958-01-23,URS,Sofia (BUL),1983-05-21,senior,triple jump,25,M,0
17.07,0.0,Keith CONNOR,1957-09-16,GBR,London (GBR),1983-07-15,senior,triple jump,25,M,0
17.07,0.0,Viktor PANYCH,1960-03-04,URS,Kishinev (URS),1983-08-28,senior,triple jump,23,M,0
17.07,0.0,Kenneth LORRAWAY,1956-02-06,AUS,Canberra (AUS),1984-02-19,senior,triple jump,28,M,0
17.07,0.0,Gennadiy VALYUKEVICH,1958-06-01,URS,Minsk (BLR) (i),1985-01-20,senior,triple jump,26,M,1
17.07,+3.0,Steve HANNA,1958-10-30,BAH,Nassau (BAH),1985-07-27,senior,triple jump,26,M,0
17.07,0.0,Volker MAI,1966-05-03,GDR,"Bruce Stadium, Canberra (AUS)",1985-10-04,senior,triple jump,19,M,0
17.07,NWI,Kenny HARRISON,1965-02-13,USA,"Indianapolis, IN (USA)",1986-06-07,senior,triple jump,21,M,0
17.07,0.0,Khristo MARKOV,1965-01-27,BUL,"Hoosier Dome, Indianapolis, IN (USA) (i)",1987-03-06,senior,triple jump,22,M,1
17.07,+1.5,Frank RUTHERFORD,1964-11-23,BAH,"Baton Rouge, LA (USA)",1987-06-06,senior,triple jump,22,M,0
17.07,NWI,Gennadiy VALYUKEVICH,1958-06-01,URS,Potsdam (GDR),1987-07-07,senior,triple jump,29,M,0
17.07,+0.6,Kenny HARRISON,1965-02-13,USA,Zagreb (CRO),1987-07-17,senior,triple jump,22,M,0
17.07,+1.9,Đorđe KOŽUL,1963-12-31,YUG,Celje (SLO),1987-07-21,senior,triple jump,23,M,0
17.07,+1.4,Ivan SLANAŘ,1961-01-11,TCH,Třinec (TCH),1987-08-16,senior,triple jump,26,M,0
17.07,0.0,Joseph TAIWO,1959-08-24,NGR,Verona (ITA),1988-07-27,senior,triple jump,28,M,0
17.07,+2.6,Andrzej GRABARCZYK,1964-01-12,POL,Lublin (POL),1988-08-06,senior,triple jump,24,M,0
17.07,NWI,Gennadiy VALYUKEVICH,1958-06-01,URS,Vilnius (LTU),1988-08-28,senior,triple jump,30,M,0
17.07,NWI,Khristo MARKOV,1965-01-27,BUL,Tokyo (JPN),1988-10-08,senior,triple jump,23,M,0
17.07,0.0,Jorge Alfredo REINA ABREU,1963-01-10,CUB,Liévin (FRA) (i),1989-01-28,senior,triple jump,26,M,1
17.07,0.0,Mike CONLEY,1962-10-05,USA,Pireaus (GRE) (i),1989-03-08,senior,triple jump,26,M,1
17.07,w,John TILLMAN,1965-02-11,USA,"Walnut, CA (USA)",1989-04-23,senior,triple jump,24,M,0
17.07,NWI,Kenny HARRISON,1965-02-13,USA,Hamamatsu (JPN),1989-05-07,senior,triple jump,24,M,0
17.07,+1.0,Vladimir CHERNIKOV,1959-08-03,URS,Volgograd (URS),1989-06-10,senior,triple jump,29,M,0
17.07,+1.6,Igor LAPSHIN,1963-08-08,URS,Birmingham (GBR),1989-06-24,senior,triple jump,25,M,0
17.07,w,Jonathan EDWARDS,1966-05-10,GBR,Vigo (ESP),1989-06-30,senior,triple jump,23,M,0
17.07,NWI,Jorge Alfredo REINA ABREU,1963-01-10,CUB,Sofia (BUL),1989-07-09,senior,triple jump,26,M,0
17.07,NWI,Oleg SAKIRKIN,1966-01-23,URS,Tokyo (JPN),1989-09-16,senior,triple jump,23,M,0
17.07,+0.5,Nikolay MUSIYENKO,1959-12-16,URS,São Paulo (BRA),1990-05-20,senior,triple jump,30,M,0
17.07,+2.4,Yanping CHEN,1966-01-17,CHN,Beijing (CHN),1990-06-27,senior,triple jump,24,M,0
17.07,0.0,Frank RUTHERFORD,1964-11-23,BAH,Bologna (ITA),1990-07-18,senior,triple jump,25,M,0
17.07,+1.0,Lucian SFIEA,1963-09-10,ROU,Oristano (ITA),1991-06-01,senior,triple jump,27,M,0
17.07,+1.7,Brian WELLMAN,1967-09-08,BER,Sheffield (GBR),1991-07-21,senior,triple jump,23,M,0
17.07,+1.1,Georges SAINTE-ROSE,1969-09-03,FRA,"National Stadium, Tokyo (JPN)",1991-08-25,senior,triple jump,21,M,0
17.07,+0.6,Tord HENRIKSSON,1965-04-13,SWE,"National Stadium, Tokyo (JPN)",1991-08-25,senior,triple jump,26,M,0
17.07,NWI,Sergey ARZAMASOV,1971-04-09,KAZ,Shimkent (KAZ),1992-04-25,senior,triple jump,21,M,0
17.07,+1.5,Andrey KAYUKOV,1964-04-12,RUS,Khabarovsk (URS),1992-07-04,senior,triple jump,28,M,0
17.07,-1.2,Charles SIMPKINS,1963-10-19,USA,"Estadio Olímpico, Barcelona (ESP)",1992-08-01,senior,triple jump,28,M,0
17.07,+0.5,Shixin ZHOU,1967-08-05,CHN,"Estadio Olímpico, Barcelona (ESP)",1992-08-01,senior,triple jump,24,M,0
17.07,0.0,Vladimir MELIKHOV,1969-03-30,RUS,"The Sky Dome, Toronto (CAN) (i)",1993-03-13,senior,triple jump,23,M,1
17.07,-0.6,Denis KAPUSTIN,1970-10-05,RUS,Köln (GER),1994-08-21,senior,triple jump,23,M,0
17.07,0.0,Yoel GARCÍA,1973-11-25,CUB,Moskva (RUS) (i),1996-02-07,senior,triple jump,22,M,1
17.07,+1.8,Andrew MURPHY,1969-12-18,AUS,Sydney (AUS),1996-03-10,senior,triple jump,26,M,0
17.07,+1.4,Aliecer URRUTIA,1974-09-22,CUB,"Atlanta, GA (USA)",1996-05-18,senior,triple jump,21,M,0
17.07,+1.1,Brian WELLMAN,1967-09-08,BER,"Arena Civica Gianni Brera, Milano (ITA)",1996-09-07,senior,triple jump,28,M,0
17.07,0.0,Charles Michael FRIEDEK,1971-08-26,GER,Dortmund (GER) (i),1997-02-22,senior,triple jump,25,M,1
17.07,+0.3,Salem Mouled AL AHMADI,1969-09-12,KSA,Riyadh (KSA),1997-05-15,senior,triple jump,27,M,0
17.07,+1.6,Brian WELLMAN,1967-09-08,BER,Oslo (NOR),1997-07-04,senior,triple jump,29,M,0
17.07,+0.2,Andrey KURENNOY,1972-05-12,RUS,Catania (ITA),1997-08-27,senior,triple jump,25,M,0
17.07,0.0,Onochie ACHIKE,1975-01-31,GBR,Tallinn (EST),1998-06-19,senior,triple jump,23,M,0
17.07,+1.7,Zsolt CZINGLER,1971-04-26,HUN,Budapest (HUN),1998-07-05,senior,triple jump,27,M,0
17.07,+0.7,LaMark CARTER,1970-08-23,USA,"New York, NY (USA)",1998-07-21,senior,triple jump,27,M,0
17.07,+0.2,Yoelbi QUESADA,1973-08-04,CUB,"Stade Louis II, Monaco (MON)",1998-08-08,senior,triple jump,25,M,0
17.07,-0.1,Zsolt CZINGLER,1971-04-26,HUN,"Stade Louis II, Monaco (MON)",1998-08-08,senior,triple jump,27,M,0
17.07,+1.4,Charles Michael FRIEDEK,1971-08-26,GER,"Stade Olympique de la Pontaise, Lausanne (SUI)",1998-08-25,senior,triple jump,26,M,0
17.07,-0.6,Rostislav DIMITROV,1974-12-26,BUL,"Olympiastadion, Berlin (GER)",1998-09-01,senior,triple jump,23,M,0
17.07,+3.0,Charles Michael FRIEDEK,1971-08-26,GER,Fort-de-France (FRA),1999-05-08,senior,triple jump,27,M,0
17.07,+0.5,Yoel GARCÍA,1973-11-25,CUB,La Habana (CUB),1999-05-15,senior,triple jump,25,M,0
17.07,+1.1,Denis KAPUSTIN,1970-10-05,RUS,Milano (ITA),1999-06-09,senior,triple jump,28,M,0
17.07,+1.1,Jonathan EDWARDS,1966-05-10,GBR,Glasgow (GBR),1999-09-03,senior,triple jump,33,M,0
17.07,+0.3,Walter DAVIS,1979-07-02,USA,"Baton Rouge, LA (USA)",2000-05-19,senior,triple jump,20,M,0
17.07,+0.5,Andrew MURPHY,1969-12-18,AUS,Newcastle (AUS),2001-02-03,senior,triple jump,31,M,0
17.07,+0.6,Konstantinos ZALAGITIS,1980-12-15,GRE,Trikala (GRE),2002-06-15,senior,triple jump,21,M,0
17.07,-0.6,Leevan SANDS,1981-08-16,BAH,"Stade de France, Paris-St-Denis (FRA)",2002-07-05,senior,triple jump,20,M,0
17.07,0.0,Marian OPREA,1982-06-06,ROU,Athina (GRE) (i),2003-03-04,senior,triple jump,20,M,1
17.07,+2.4,Jadel GREGÓRIO,1980-09-16,BRA,Chania (GRE),2003-06-09,senior,triple jump,22,M,0
17.07,0.0,Marian OPREA,1982-06-06,ROU,Budapest (HUN) (i),2004-02-23,senior,triple jump,21,M,1
17.07,+2.3,Rodrigo GONCALVES MENDES,1978-06-21,BRA,"Provo, UT (USA)",2005-04-23,senior,triple jump,26,M,0
17.07,0.0,Aleksandr SERGEYEV,1983-07-29,RUS,Tula (RUS),2006-07-16,senior,triple jump,22,M,0
17.07,+0.4,Nelson ÉVORA,1984-04-20,POR,"Ullevi Stadium, Göteborg (SWE)",2006-08-12,senior,triple jump,22,M,0
17.07,-0.7,Aarik WILSON,1982-10-25,USA,"Stade Louis II, Monaco (MON)",2006-08-20,senior,triple jump,23,M,0
17.07,0.0,Deokhyeon KIM,1985-12-08,KOR,Kimchun (KOR),2006-10-22,senior,triple jump,20,M,0
17.07,+0.9,Yoelbi QUESADA,1973-08-04,CUB,La Habana (CUB),2007-05-26,senior,triple jump,33,M,0
17.07,-0.1,Phillips IDOWU,1978-12-30,GBR,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-25,senior,triple jump,28,M,0
17.07,+0.9,Aarik WILSON,1982-10-25,USA,"Olympiastadion, Berlin (GER)",2007-09-16,senior,triple jump,24,M,0
17.07,+0.8,Nelson ÉVORA,1984-04-20,POR,"Olympiastadion, Berlin (GER)",2007-09-16,senior,triple jump,23,M,0
17.07,+0.8,Leevan SANDS,1981-08-16,BAH,"Gottlieb-Daimler Stadion, Stuttgart (GER)",2007-09-22,senior,triple jump,26,M,0
17.07,+1.7,Ndiss Kaba BADJI,1983-09-21,SEN,Addis Abeba (ETH),2008-05-03,senior,triple jump,24,M,0
17.07,+1.0,Jules LECHANGA,1986-11-19,FRA,Forbach (FRA),2008-05-25,senior,triple jump,21,M,0
17.07,+1.4,Yevgeniy EKTOV,1986-09-01,KAZ,Korat (THA),2008-06-26,senior,triple jump,21,M,0
17.07,+0.7,Karl TAILLEPIERRE,1976-08-13,FRA,Strasbourg (FRA),2008-07-02,senior,triple jump,31,M,0
17.07,+1.0,Jules LECHANGA,1986-11-19,FRA,Albi (FRA),2008-07-25,senior,triple jump,21,M,0
17.07,-0.7,Dmitrij VAĽUKEVIČ,1981-05-31,SVK,"Stade Olympique de la Pontaise, Lausanne (SUI)",2008-09-02,senior,triple jump,27,M,0
17.07,0.0,David GIRAT,1984-08-26,CUB,Karlsruhe (GER) (i),2009-02-15,senior,triple jump,24,M,1
17.07,0.0,David GIRAT,1984-08-26,CUB,Montreuil-sous-Bois (FRA),2009-06-11,senior,triple jump,24,M,0
17.07,+0.8,David GIRAT,1984-08-26,CUB,"Stade de France, Paris-St-Denis (FRA)",2009-07-17,senior,triple jump,24,M,0
17.07,+1.9,Onochie ACHIKE,1975-01-31,GBR,"Crystal Palace, London (GBR)",2009-07-24,senior,triple jump,34,M,0
17.07,0.0,Momchil KARAILIEV,1982-05-21,BUL,"Olympiastadion, Berlin (GER)",2009-08-16,senior,triple jump,27,M,0
17.07,+0.2,Momchil KARAILIEV,1982-05-21,BUL,"Letzigrund, Zürich (SUI)",2009-08-28,senior,triple jump,27,M,0
17.07,0.0,Christian OLSSON,1980-01-25,SWE,Stockholm (SWE) (i),2010-02-10,senior,triple jump,30,M,1
17.07,0.0,Christian OLSSON,1980-01-25,SWE,"Aspire Dome, Doha (QAT) (i)",2010-03-12,senior,triple jump,30,M,1
17.07,+0.6,Renjith MAHESWARY,1986-01-30,IND,New Delhi (IND),2010-10-12,senior,triple jump,24,M,0
17.07,0.0,Marian OPREA,1982-06-06,ROU,Liévin (FRA) (i),2011-02-08,senior,triple jump,28,M,1
17.07,+0.8,Phillips IDOWU,1978-12-30,GBR,"Crystal Palace, London (GBR)",2011-08-06,senior,triple jump,32,M,0
17.07,+0.4,Jefferson DIAS SABINO,1982-11-04,BRA,São Paulo (BRA),2011-08-07,senior,triple jump,28,M,0
17.07,0.0,Fabrizio DONATO,1976-08-14,ITA,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,triple jump,35,M,1
17.07,-1.1,Aarik WILSON,1982-10-25,USA,"Walnut, CA (USA)",2012-04-21,senior,triple jump,29,M,0
17.07,0.0,Daniele GRECO,1989-03-01,ITA,Ancona (ITA) (i),2013-02-02,senior,triple jump,23,M,1
17.07,+1.3,Benjamin COMPAORÉ,1987-08-05,FRA,Montreuil-sous-Bois (FRA),2013-06-03,senior,triple jump,25,M,0
17.07,+0.3,Gaetan SAKU BAFUANGA,1991-07-22,FRA,La Roche-sur-Yon (FRA),2013-07-24,senior,triple jump,22,M,0
17.07,-0.2,Lázaro MARTÍNEZ,1997-11-03,CUB,"Stadio Olimpico, Roma (ITA)",2014-06-05,senior,triple jump,16,M,0
17.07,+0.9,Alexey FYODOROV,1991-05-25,RUS,Kazan (RUS),2014-07-26,senior,triple jump,23,M,0
17.07,0.0,Alexis COPELLO,1985-08-12,CUB,Metz (FRA) (i),2015-02-25,senior,triple jump,29,M,1
17.07,+2.5,Deokhyeon KIM,1985-12-08,KOR,Sapporo (JPN),2015-07-12,senior,triple jump,29,M,0
17.07,+0.7,Dmitriy SOROKIN,1992-09-27,RUS,Cheboksary (RUS),2015-08-05,senior,triple jump,22,M,0
17.07,+1.5,Marian OPREA,1982-06-06,ROU,"National Stadium, Beijing (CHN)",2015-08-26,senior,triple jump,33,M,0
17.07,+0.7,Bin DONG,1988-11-22,CHN,"Suhaim bin Hamad Stadium, Doha (QAT)",2016-05-06,senior,triple jump,27,M,0
17.07,-0.1,Lázaro MARTÍNEZ,1997-11-03,CUB,La Habana (CUB),2017-02-11,senior,triple jump,19,M,0
17.07,-0.6,Max HEß,1996-07-13,GER,"Stade Charléty, Paris (FRA)",2017-07-01,senior,triple jump,20,M,0
17.07,+0.4,Cristian NÁPOLES,1998-11-27,CUB,Ostrava (CZE),2018-09-09,senior,triple jump,19,M,0
17.07,+0.3,Ruiting WU,1995-11-29,CHN,Huangshi (CHN),2019-04-14,senior,triple jump,23,M,0
17.07,+1.8,Jordan SCOTT,1997-06-29,JAM,"Charlottesville, VA (USA)",2019-04-20,senior,triple jump,21,M,0
17.07,-0.1,Dmitriy SOROKIN,1992-09-27,RUS,Sochi (RUS),2019-05-29,senior,triple jump,26,M,0
17.07,0.0,Jordan A. DÍAZ FORTUN,2001-02-23,CUB,"Arena Stade Couvert, Liévin (FRA) (i)",2020-02-19,senior,triple jump,18,M,1
17.07,0.0,Melvin RAFFIN,1998-08-09,FRA,"Gallur, Madrid (ESP) (i)",2020-02-21,senior,triple jump,21,M,1
17.07,-0.7,Yaming ZHU,1994-05-04,CHN,Xi'an (CHN),2021-04-28,senior,triple jump,26,M,0
17.07,+1.5,Simone FORTE,1996-01-20,ITA,"Stadio Zecchini, Grosseto (ITA)",2021-06-12,senior,triple jump,25,M,0
17.07,+0.1,Chengetayi MAPAYA,1998-12-19,ZIM,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,senior,triple jump,23,M,0
17.07,+0.7,Donald SCOTT,1992-02-23,USA,"Hayward Field, Eugene, OR (USA)",2022-06-26,senior,triple jump,30,M,0
17.07,+0.6,Yasser Mohammed TRIKI,1997-03-24,ALG,"Stade Complexe Olympique, Oran (ALG)",2022-06-30,senior,triple jump,25,M,0
17.07,-0.5,Hugues Fabrice ZANGO,1993-06-25,BUR,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-26,senior,triple jump,29,M,0
17.07,+0.4,Hugues Fabrice ZANGO,1993-06-25,BUR,"Sports Park Mladost, Zagreb (CRO)",2022-09-11,senior,triple jump,29,M,0
17.07,0.0,Praveen CHITHRAVEL,2001-06-05,IND,"Kalinga Stadium, Bhubaneshwar (IND)",2023-06-17,senior,triple jump,22,M,0
17.07,-0.4,Yaming ZHU,1994-05-04,CHN,"Sports Center, Quzhou (CHN)",2023-07-22,senior,triple jump,29,M,0
17.07,+0.2,Wen SU,1999-02-10,CHN,"Olympic Sports Center, Chongqing (CHN)",2024-05-29,senior,triple jump,25,M,0
17.07,+1.8,Yasser Mohammed TRIKI,1997-03-24,ALG,"FBK Stadium, Hengelo (NED)",2024-07-07,senior,triple jump,27,M,0
17.07,0.0,Wen SU,1999-02-10,CHN,"Shandong Sports Training Center, Jinan (CHN) (i)",2025-03-08,senior,triple jump,26,M,1
17.07,+0.8,Almir DOS SANTOS,1993-09-04,BRA,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",2025-08-03,senior,triple jump,31,M,0
17.07,+0.7,Jonathan SEREMES,2000-09-03,FRA,"National Stadium, Tokyo (JPN)",2025-09-17,senior,triple jump,25,M,0
17.06,+1.6,Michał JOACHIMOWSKI,1950-09-26,POL,Warszawa (POL),1973-06-02,senior,triple jump,22,M,0
17.06,0.0,Viktor SANEYEV,1945-10-03,URS,Sofia (BUL),1973-10-07,senior,triple jump,28,M,0
17.06,0.0,Jörg DREHMEL,1945-05-03,GDR,Potsdam (GDR),1974-06-13,senior,triple jump,29,M,0
17.06,0.0,Willie BANKS,1956-03-11,USA,"Centennial Stadium, Etobicoke, Toronto (CAN)",1979-07-05,senior,triple jump,23,M,0
17.06,0.0,Ron LIVERS,1955-07-20,USA,Tokyo (JPN),1979-09-23,senior,triple jump,24,M,0
17.06,0.0,Vlastimil MARINEC,1957-01-09,TCH,Praha (TCH),1983-07-23,senior,triple jump,26,M,0
17.06,+1.4,Ján ČADO,1963-05-07,TCH,"Olympiastadion, Helsinki (FIN)",1983-08-08,senior,triple jump,20,M,0
17.06,0.0,Willie BANKS,1956-03-11,USA,"San Diego, CA (USA) (i)",1984-02-17,senior,triple jump,27,M,1
17.06,NWI,Vlastimil MARINEC,1957-01-09,TCH,Moskva (URS),1984-08-18,senior,triple jump,27,M,0
17.06,NWI,Willie BANKS,1956-03-11,USA,"Modesto, CA (USA)",1987-05-09,senior,triple jump,31,M,0
17.06,+0.3,Zdzisław HOFFMANN,1959-08-27,POL,Praha (TCH),1987-06-28,senior,triple jump,27,M,0
17.06,NWI,Vasif ASADOV,1965-08-27,URS,Bryansk (URS),1987-07-18,senior,triple jump,21,M,0
17.06,+1.5,Mike CONLEY,1962-10-05,USA,"Stadio Olimpico, Roma (ITA)",1987-08-30,senior,triple jump,24,M,0
17.06,NWI,Jacek PASTUSIŃSKI,1964-09-08,POL,Tokyo (JPN),1987-09-23,senior,triple jump,23,M,0
17.06,NWI,Joseph TAIWO,1959-08-24,NGR,London (GBR),1988-07-08,senior,triple jump,28,M,0
17.06,+2.0,Andrey KAYUKOV,1964-04-12,URS,Tallinn (EST),1988-07-09,senior,triple jump,24,M,0
17.06,+0.2,Vyacheslav BORDUKOV,1959-01-01,URS,Gorkiy (URS),1989-07-23,senior,triple jump,30,M,0
17.06,NWI,Volodimir INOZEMTSEV,1964-05-25,URS,Riga (LAT),1990-06-03,senior,triple jump,26,M,0
17.06,NWI,Volodimir INOZEMTSEV,1964-05-25,URS,"Seattle, WA (USA)",1990-07-26,senior,triple jump,26,M,0
17.06,NWI,Oleg GROKHOVSKIY,1968-07-15,RUS,Cottbus (GER),1992-06-12,senior,triple jump,23,M,0
17.06,+0.1,Kenny HARRISON,1965-02-13,USA,"New Orleans, LA (USA)",1992-06-19,senior,triple jump,27,M,0
17.06,-0.1,Aleksandr KOVALENKO,1963-05-08,EUN,"Estadio Olímpico, Barcelona (ESP)",1992-08-03,senior,triple jump,29,M,0
17.06,+1.6,Frank RUTHERFORD,1964-11-23,BAH,"Estadio Panamericano, La Habana (CUB)",1992-09-26,senior,triple jump,27,M,0
17.06,0.0,Brian WELLMAN,1967-09-08,BER,"The Sky Dome, Toronto (CAN) (i)",1993-03-12,senior,triple jump,25,M,1
17.06,0.0,Yoelbi QUESADA,1973-08-04,CUB,"The Sky Dome, Toronto (CAN) (i)",1993-03-13,senior,triple jump,19,M,1
17.06,+1.8,Gennadiy MARKOV,1967-06-15,RUS,Sochi (RUS),1993-05-23,senior,triple jump,25,M,0
17.06,+0.5,Kenny HARRISON,1965-02-13,USA,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-16,senior,triple jump,28,M,0
17.06,+0.6,Armen MARTIROSYAN,1969-08-06,ARM,Tsakhadzor (ARM),1994-07-02,senior,triple jump,24,M,0
17.06,0.0,Jonathan EDWARDS,1966-05-10,GBR,"Stade Louis II, Monaco (MON)",1994-08-02,senior,triple jump,28,M,0
17.06,+0.9,Julian GOLLEY,1971-09-12,GBR,"Crystal Palace, London (GBR)",1994-09-10,senior,triple jump,22,M,0
17.06,0.0,Oleg SAKIRKIN,1966-01-23,KAZ,Grenoble (FRA) (i),1995-01-29,senior,triple jump,29,M,1
17.06,0.0,Dmitriy BYZOV,1966-01-25,RUS,Volgograd (RUS) (i),1995-02-25,senior,triple jump,29,M,1
17.06,0.0,Serge HÉLAN,1964-02-24,FRA,"Palau Sant Jordi, Barcelona (ESP) (i)",1995-03-12,senior,triple jump,31,M,1
17.06,+2.3,Galin GEORGIEV,1970-03-23,BUL,Istanbul (TUR),1996-05-18,senior,triple jump,26,M,0
17.06,+1.5,LaMark CARTER,1970-08-23,USA,"Atlanta, GA (USA)",1996-06-15,senior,triple jump,25,M,0
17.06,+1.0,Denis KAPUSTIN,1970-10-05,RUS,Budapest (HUN),1996-06-20,senior,triple jump,25,M,0
17.06,+3.3,Sigurd NJERVE,1971-09-12,NOR,Kristiansand (NOR),1996-08-18,senior,triple jump,24,M,0
17.06,0.0,LaMark CARTER,1970-08-23,USA,"Atlanta, GA (USA) (i)",1997-02-28,senior,triple jump,26,M,1
17.06,0.0,Aliecer URRUTIA,1974-09-22,CUB,Halle (GER) (i),1998-01-21,senior,triple jump,23,M,1
17.06,0.0,Denis KAPUSTIN,1970-10-05,RUS,Budapest (HUN) (i),1998-02-06,senior,triple jump,27,M,1
17.06,0.0,Andrey KURENNOY,1972-05-12,RUS,"Bislett Stadion, Oslo (NOR)",1998-07-09,senior,triple jump,26,M,0
17.06,+1.2,Michel CALVO,1977-12-16,CUB,La Habana (CUB),1999-02-25,senior,triple jump,21,M,0
17.06,-0.5,Jonathan EDWARDS,1966-05-10,GBR,"Crystal Palace, London (GBR)",1999-08-07,senior,triple jump,33,M,0
17.06,-0.4,Paolo CAMOSSI,1974-01-06,ITA,"Crystal Palace, London (GBR)",1999-08-07,senior,triple jump,25,M,0
17.06,+1.8,Zsolt CZINGLER,1971-04-26,HUN,Budapest (HUN),2000-07-30,senior,triple jump,29,M,0
17.06,0.0,Aleksandr GLAVATSKIY,1970-05-02,BLR,Samara (RUS) (i),2001-02-01,senior,triple jump,30,M,1
17.06,0.0,Walter DAVIS,1979-07-02,USA,"Fayetteville, AR (USA) (i)",2001-02-09,senior,triple jump,21,M,1
17.06,-0.9,Alexander MARTÍNEZ,1977-08-23,CUB,Bern (SUI),2001-08-24,senior,triple jump,24,M,0
17.06,+1.1,Marian OPREA,1982-06-06,ROU,Torino (ITA),2002-06-07,senior,triple jump,20,M,0
17.06,0.0,Vladimir LETNICOV,1981-10-07,MDA,Beograd (SRB),2002-06-23,senior,triple jump,20,M,0
17.06,+1.5,Jonathan EDWARDS,1966-05-10,GBR,Sheffield (GBR),2002-06-30,senior,triple jump,36,M,0
17.06,+3.0,Olivier SANOU,1975-01-02,BUR,Radés (TUN),2002-08-10,senior,triple jump,27,M,0
17.06,0.0,Kenta BELL,1977-03-16,USA,"Boston, MA (USA) (i)",2003-03-01,senior,triple jump,25,M,1
17.06,+1.2,David GIRAT,1984-08-26,CUB,La Habana (CUB),2003-06-13,senior,triple jump,18,M,0
17.06,+1.3,Alexander MARTÍNEZ,1977-08-23,CUB,Tallinn (EST),2003-07-30,senior,triple jump,25,M,0
17.06,-0.6,Tim RUSAN,1977-06-25,USA,Heusden-Zolder (BEL),2003-08-02,senior,triple jump,26,M,0
17.06,0.0,Yoandri BETANZOS,1982-02-15,CUB,Stockholm (SWE) (i),2004-02-12,senior,triple jump,21,M,1
17.06,+0.5,Kenta BELL,1977-03-16,USA,"Provo, UT (USA)",2004-06-25,senior,triple jump,27,M,0
17.06,0.0,Christos MELETOGLOU,1972-01-02,GRE,"Olympic Stadium, Athina (GRE)",2004-08-20,senior,triple jump,32,M,0
17.06,+1.5,Walter DAVIS,1979-07-02,USA,Fortaleza (BRA),2005-05-18,senior,triple jump,25,M,0
17.06,+0.5,Danil BURKENYA,1978-07-20,RUS,"Stadio Luigi Ridolfi, Firenze (ITA)",2005-06-19,senior,triple jump,26,M,0
17.06,+1.2,Julien KAPEK,1979-01-12,FRA,Angers (FRA),2005-07-16,senior,triple jump,26,M,0
17.06,0.0,Jefferson DIAS SABINO,1982-11-04,BRA,Samara (RUS) (i),2006-02-04,senior,triple jump,23,M,1
17.06,+2.9,David GIRAT,1984-08-26,CUB,La Habana (CUB),2006-02-04,senior,triple jump,21,M,0
17.06,+2.8,Phillips IDOWU,1978-12-30,GBR,Bendigo (AUS),2006-03-12,senior,triple jump,27,M,0
17.06,+1.7,Viktor YASTREBOV,1982-01-13,UKR,Kalamata (GRE),2006-06-03,senior,triple jump,24,M,0
17.06,+0.3,Tarik BOUGUETAIB,1981-04-30,MAR,Casablanca (MAR),2006-07-03,senior,triple jump,25,M,0
17.06,+1.1,Fabrizio DONATO,1976-08-14,ITA,"Stade Olympique de la Pontaise, Lausanne (SUI)",2006-07-11,senior,triple jump,29,M,0
17.06,+0.7,Phillips IDOWU,1978-12-30,GBR,"Stade Olympique de la Pontaise, Lausanne (SUI)",2006-07-11,senior,triple jump,27,M,0
17.06,+0.9,Phillips IDOWU,1978-12-30,GBR,"Crystal Palace, London (GBR)",2006-07-28,senior,triple jump,27,M,0
17.06,0.0,Dmitrij VAĽUKEVIČ,1981-05-31,SVK,Dubnica nad Váhom (SVK),2006-08-29,senior,triple jump,25,M,0
17.06,+0.4,Yanxi LI,1984-06-26,CHN,Doha (QAT),2006-12-12,senior,triple jump,22,M,0
17.06,+1.7,Aarik WILSON,1982-10-25,USA,"Indianapolis, IN (USA)",2007-06-24,senior,triple jump,24,M,0
17.06,+0.8,Aleksandr PETRENKO,1983-02-08,RUS,Tula (RUS),2007-08-03,senior,triple jump,24,M,0
17.06,+0.1,Aarik WILSON,1982-10-25,USA,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-25,senior,triple jump,24,M,0
