Mark,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
1.96,Amy ACUFF,1975-07-14,USA,"Atlantic Pavillion, Lisboa (POR) (i)",2001-03-09,senior,high jump,25,F,1
1.96,Dóra GYŐRFFY,1978-02-23,HUN,"Princeton, NJ (USA)",2001-05-11,senior,high jump,23,F,0
1.96,Amy ACUFF,1975-07-14,USA,Osaka (JPN),2001-05-12,senior,high jump,25,F,0
1.96,Hestrie CLOETE,1978-08-26,RSA,Doha (QAT),2001-05-18,senior,high jump,22,F,0
1.96,Olga KALITURINA,1976-03-09,RUS,Tula (RUS),2001-06-09,senior,high jump,25,F,0
1.96,Yekaterina SAVCHENKO,1977-06-03,RUS,Moskva (RUS),2001-06-23,senior,high jump,24,F,0
1.96,Venelina VENEVA-MATEEVA,1974-06-13,BUL,"Stadio Olimpico, Roma (ITA)",2001-06-29,senior,high jump,27,F,0
1.96,Inga BABAKOVA,1967-06-27,UKR,Bastad (SWE),2001-07-01,senior,high jump,34,F,0
1.96,Vita PALAMAR,1977-10-12,UKR,Kyiv (UKR),2001-07-02,senior,high jump,23,F,0
1.96,Inga BABAKOVA,1967-06-27,UKR,"Stade de France, Paris-St-Denis (FRA)",2001-07-06,senior,high jump,34,F,0
1.96,Hestrie CLOETE,1978-08-26,RSA,"Stade de France, Paris-St-Denis (FRA)",2001-07-06,senior,high jump,22,F,0
1.96,Amy ACUFF,1975-07-14,USA,"Stade de France, Paris-St-Denis (FRA)",2001-07-06,senior,high jump,25,F,0
1.96,Inga BABAKOVA,1967-06-27,UKR,Stockholm (SWE),2001-07-17,senior,high jump,34,F,0
1.96,Kajsa BERGQVIST,1976-10-12,SWE,Stockholm (SWE),2001-07-17,senior,high jump,24,F,0
1.96,Hestrie CLOETE,1978-08-26,RSA,Stockholm (SWE),2001-07-17,senior,high jump,22,F,0
1.96,Vita PALAMAR,1977-10-12,UKR,Stockholm (SWE),2001-07-17,senior,high jump,23,F,0
1.96,Venelina VENEVA-MATEEVA,1974-06-13,BUL,Stockholm (SWE),2001-07-17,senior,high jump,27,F,0
1.96,Inga BABAKOVA,1967-06-27,UKR,"Crystal Palace, London (GBR)",2001-07-22,senior,high jump,34,F,0
1.96,Amy ACUFF,1975-07-14,USA,Malmö (SWE),2001-08-20,senior,high jump,26,F,0
1.96,Kajsa BERGQVIST,1976-10-12,SWE,Växjö (SWE),2001-08-26,senior,high jump,24,F,0
1.96,Kajsa BERGQVIST,1976-10-12,SWE,"Olympiastadion, Berlin (GER)",2001-08-31,senior,high jump,24,F,0
1.96,Vita PALAMAR,1977-10-12,UKR,Beijing (CHN),2001-08-31,senior,high jump,23,F,0
1.96,Inga BABAKOVA,1967-06-27,UKR,Melbourne (AUS),2001-09-09,senior,high jump,34,F,0
1.96,Amy ACUFF,1975-07-14,USA,Melbourne (AUS),2001-09-09,senior,high jump,26,F,0
1.96,Inga BABAKOVA,1967-06-27,UKR,Yokohama (JPN),2001-09-15,senior,high jump,34,F,0
1.96,Miki IMAI,1975-05-30,JPN,Yokohama (JPN),2001-09-15,senior,high jump,26,F,0
1.96,Viktoriya SERYOGINA,1973-05-22,RUS,Yekaterinburg (RUS) (i),2002-01-07,senior,high jump,28,F,1
1.96,Marina KUPTSOVA,1981-12-22,RUS,Łódź (POL) (i),2002-02-02,senior,high jump,20,F,1
1.96,Viktoriya SERYOGINA,1973-05-22,RUS,Łódź (POL) (i),2002-02-02,senior,high jump,28,F,1
1.96,Marina KUPTSOVA,1981-12-22,RUS,Athina (GRE) (i),2002-02-04,senior,high jump,20,F,1
1.96,Venelina VENEVA-MATEEVA,1974-06-13,BUL,Athina (GRE) (i),2002-02-04,senior,high jump,27,F,1
1.96,Yelena SLESARENKO,1982-02-28,RUS,Volgograd (RUS) (i),2002-02-13,senior,high jump,19,F,1
1.96,Marina KUPTSOVA,1981-12-22,RUS,Birmingham (GBR) (i),2002-02-17,senior,high jump,20,F,1
1.96,Dóra GYŐRFFY,1978-02-23,HUN,Birmingham (GBR) (i),2002-02-17,senior,high jump,23,F,1
1.96,Dóra GYŐRFFY,1978-02-23,HUN,Glasgow (GBR) (i),2002-03-09,senior,high jump,24,F,1
1.96,Marina KUPTSOVA,1981-12-22,RUS,Glasgow (GBR) (i),2002-03-09,senior,high jump,20,F,1
1.96,Irina MIKHALCHENKO,1972-01-20,UKR,Donetsk (UKR),2002-06-12,senior,high jump,30,F,0
1.96,Tisha WALLER,1970-12-01,USA,"Palo Alto, CA (USA)",2002-06-21,senior,high jump,31,F,0
1.96,Irina MIKHALCHENKO,1972-01-20,UKR,Lapinlahti (FIN),2002-07-14,senior,high jump,30,F,0
1.96,Blanka VLAŠIĆ,1983-11-08,CRO,"National Stadium, Kingston (JAM)",2002-07-20,senior,high jump,18,F,0
1.96,Inga BABAKOVA,1967-06-27,UKR,Thessaloniki (GRE),2002-07-24,senior,high jump,35,F,0
1.96,Kajsa BERGQVIST,1976-10-12,SWE,Karlstad (SWE),2002-07-25,senior,high jump,25,F,0
1.96,Hestrie CLOETE,1978-08-26,RSA,Manchester (GBR),2002-07-30,senior,high jump,23,F,0
1.96,Yelena YELESINA,1970-04-04,RUS,Poznan (POL),2002-08-18,senior,high jump,32,F,0
1.96,Tisha WALLER,1970-12-01,USA,"CM, Madrid (ESP)",2002-09-21,senior,high jump,31,F,0
1.96,Antonietta DI MARTINO,1978-06-01,ITA,"National Indoor Arena, Birmingham (GBR) (i)",2003-02-21,senior,high jump,24,F,1
1.96,Ruth BEITIA,1979-04-01,ESP,San Sebastián (ESP) (i),2003-02-22,senior,high jump,23,F,1
1.96,Yelena SLESARENKO,1982-02-28,RUS,Moskva (RUS) (i),2003-02-26,senior,high jump,20,F,1
1.96,Yekaterina SAVCHENKO,1977-06-03,RUS,Moskva (RUS) (i),2003-02-26,senior,high jump,25,F,1
1.96,Iva STRAKOVÁ,1980-08-04,CZE,Bratislava (SVK) (i),2003-03-02,senior,high jump,22,F,1
1.96,Dóra GYŐRFFY,1978-02-23,HUN,Wien (AUT) (i),2003-03-09,senior,high jump,25,F,1
1.96,Blanka VLAŠIĆ,1983-11-08,CRO,"National Indoor Arena, Birmingham (GBR) (i)",2003-03-16,senior,high jump,19,F,1
1.96,Ruth BEITIA,1979-04-01,ESP,"National Indoor Arena, Birmingham (GBR) (i)",2003-03-16,senior,high jump,23,F,1
1.96,Irina MIKHALCHENKO,1972-01-20,UKR,"National Indoor Arena, Birmingham (GBR) (i)",2003-03-16,senior,high jump,31,F,1
1.96,Tisha WALLER,1970-12-01,USA,"National Indoor Arena, Birmingham (GBR) (i)",2003-03-16,senior,high jump,32,F,1
1.96,Hestrie CLOETE,1978-08-26,RSA,Ciudad de México (MEX),2003-05-03,senior,high jump,24,F,0
1.96,Inga BABAKOVA,1967-06-27,UKR,"FBK Stadium, Hengelo (NED)",2003-06-01,senior,high jump,35,F,0
1.96,Inga BABAKOVA,1967-06-27,UKR,Cottbus (GER),2003-06-04,senior,high jump,35,F,0
1.96,Blanka VLAŠIĆ,1983-11-08,CRO,Cottbus (GER),2003-06-04,senior,high jump,19,F,0
1.96,Anna CHICHEROVA,1982-07-22,RUS,"Arsenal Stadium, Tula (RUS)",2003-06-08,senior,high jump,20,F,0
1.96,Viktoriya SERYOGINA,1973-05-22,RUS,"Arsenal Stadium, Tula (RUS)",2003-06-08,senior,high jump,30,F,0
1.96,Ruth BEITIA,1979-04-01,ESP,Rivas (ESP),2003-06-12,senior,high jump,24,F,0
1.96,Tatyana GRIGORYEVA,1981-05-13,RUS,Moskva (RUS),2003-06-15,senior,high jump,22,F,0
1.96,Svetlana LAPINA,1978-04-12,RUS,Moskva (RUS),2003-06-15,senior,high jump,25,F,0
1.96,Kajsa BERGQVIST,1976-10-12,SWE,Lappeenranta (FIN),2003-06-22,senior,high jump,26,F,0
1.96,Irina MIKHALCHENKO,1972-01-20,UKR,Kyiv (UKR),2003-07-06,senior,high jump,31,F,0
1.96,Yelena SLESARENKO,1982-02-28,RUS,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2003-07-19,senior,high jump,21,F,0
1.96,Amy ACUFF,1975-07-14,USA,"Crystal Palace, London (GBR)",2003-08-08,senior,high jump,28,F,0
1.96,Inga BABAKOVA,1967-06-27,UKR,"Olympiastadion, Berlin (GER)",2003-08-10,senior,high jump,36,F,0
1.96,Blanka VLAŠIĆ,1983-11-08,CRO,"Olympiastadion, Berlin (GER)",2003-08-10,senior,high jump,19,F,0
1.96,Blanka VLAŠIĆ,1983-11-08,CRO,"Stade Louis II, Monaco (MON)",2003-09-13,senior,high jump,19,F,0
1.96,Inga BABAKOVA,1967-06-27,UKR,"Stade Louis II, Monaco (MON)",2003-09-13,senior,high jump,36,F,0
1.96,Vita PALAMAR,1977-10-12,UKR,Moskva (RUS),2003-09-20,senior,high jump,25,F,0
1.96,Venelina VENEVA-MATEEVA,1974-06-13,BUL,Yokohama (JPN),2003-09-23,senior,high jump,29,F,0
1.96,Vita PALAMAR,1977-10-12,UKR,Kyiv (UKR) (i),2004-01-13,senior,high jump,26,F,1
1.96,Yelena SLESARENKO,1982-02-28,RUS,Samara (RUS) (i),2004-01-29,senior,high jump,21,F,1
1.96,Daniela RATH,1977-05-06,GER,"Schleyer Halle, Stuttgart (GER) (i)",2004-01-31,senior,high jump,26,F,1
1.96,Yelena SLESARENKO,1982-02-28,RUS,Moskva (RUS) (i),2004-02-01,senior,high jump,21,F,1
1.96,Irina MIKHALCHENKO,1972-01-20,UKR,Arnstadt (GER) (i),2004-02-07,senior,high jump,32,F,1
1.96,Yelena SLESARENKO,1982-02-28,RUS,Leipzig (GER) (i),2004-02-14,senior,high jump,21,F,1
1.96,Tatyana KIVIMYAGI,1984-06-23,RUS,Chelyabinsk (RUS) (i),2004-02-29,senior,high jump,19,F,1
1.96,Anna CHICHEROVA,1982-07-22,RUS,"Sportaréna, Budapest (HUN) (i)",2004-03-06,senior,high jump,21,F,1
1.96,Yelena SLESARENKO,1982-02-28,RUS,"Sportaréna, Budapest (HUN) (i)",2004-03-06,senior,high jump,22,F,1
1.96,Vita PALAMAR,1977-10-12,UKR,"Sportaréna, Budapest (HUN) (i)",2004-03-06,senior,high jump,26,F,1
1.96,Vita STYOPINA,1976-02-21,UKR,"Sportaréna, Budapest (HUN) (i)",2004-03-06,senior,high jump,28,F,1
1.96,Blanka VLAŠIĆ,1983-11-08,CRO,"Sportaréna, Budapest (HUN) (i)",2004-03-06,senior,high jump,20,F,1
1.96,Venelina VENEVA-MATEEVA,1974-06-13,BUL,"Sportaréna, Budapest (HUN) (i)",2004-03-06,senior,high jump,29,F,1
1.96,Marta MENDÍA,1975-05-18,ESP,"Sportaréna, Budapest (HUN) (i)",2004-03-06,senior,high jump,28,F,1
1.96,Daniela RATH,1977-05-06,GER,"Sportaréna, Budapest (HUN) (i)",2004-03-06,senior,high jump,26,F,1
1.96,Tisha WALLER,1970-12-01,USA,"Walnut, CA (USA)",2004-04-18,senior,high jump,33,F,0
1.96,Inga BABAKOVA,1967-06-27,UKR,"Filothei Stadium, Athina (GRE)",2004-05-26,senior,high jump,36,F,0
1.96,Ruth BEITIA,1979-04-01,ESP,Moskva (RUS),2004-05-30,senior,high jump,25,F,0
1.96,Blanka VLAŠIĆ,1983-11-08,CRO,"FBK Stadium, Hengelo (NED)",2004-05-31,senior,high jump,20,F,0
1.96,Tisha WALLER,1970-12-01,USA,Bergen (NOR),2004-06-11,senior,high jump,33,F,0
1.96,Blanka VLAŠIĆ,1983-11-08,CRO,Bergen (NOR),2004-06-11,senior,high jump,20,F,0
1.96,Tatyana KIVIMYAGI,1984-06-23,RUS,Tettnang (GER),2004-06-26,senior,high jump,20,F,0
1.96,Irina MIKHALCHENKO,1972-01-20,UKR,"Olympic Stadium, Athina (GRE)",2004-08-28,senior,high jump,32,F,0
1.96,Anna CHICHEROVA,1982-07-22,RUS,"Olympic Stadium, Athina (GRE)",2004-08-28,senior,high jump,22,F,0
1.96,Hestrie CLOETE,1978-08-26,RSA,"Boudewijnstadion, Bruxelles (BEL)",2004-09-03,senior,high jump,26,F,0
1.96,Anna CHICHEROVA,1982-07-22,RUS,Moskva (RUS) (i),2005-01-23,senior,high jump,22,F,1
1.96,Ruth BEITIA,1979-04-01,ESP,Madrid (ESP) (i),2005-02-24,senior,high jump,25,F,1
1.96,Anna CHICHEROVA,1982-07-22,RUS,Madrid (ESP) (i),2005-02-24,senior,high jump,22,F,1
1.96,Emma GREEN,1984-12-08,SWE,"Olympiastadion, Helsinki (FIN)",2005-08-08,senior,high jump,20,F,0
1.96,Anna CHICHEROVA,1982-07-22,RUS,"Olympiastadion, Helsinki (FIN)",2005-08-08,senior,high jump,23,F,0
1.96,Anna CHICHEROVA,1982-07-22,RUS,Rieti (ITA),2005-08-28,senior,high jump,23,F,0
1.96,Kajsa BERGQVIST,1976-10-12,SWE,Göteborg (SWE),2005-08-28,senior,high jump,28,F,0
1.96,Romana DUBNOVÁ,1978-11-04,CZE,Caslav (CZE),2005-08-30,senior,high jump,26,F,0
1.96,Kajsa BERGQVIST,1976-10-12,SWE,Rovereto (ITA),2005-08-31,senior,high jump,28,F,0
1.96,Anna CHICHEROVA,1982-07-22,RUS,Rovereto (ITA),2005-08-31,senior,high jump,23,F,0
1.96,Yelena SLESARENKO,1982-02-28,RUS,Samara (RUS) (i),2006-02-04,senior,high jump,23,F,1
1.96,Anna CHICHEROVA,1982-07-22,RUS,Arnstadt (GER) (i),2006-02-04,senior,high jump,23,F,1
1.96,Iva STRAKOVÁ,1980-08-04,CZE,Arnstadt (GER) (i),2006-02-04,senior,high jump,25,F,1
1.96,Emma GREEN,1984-12-08,SWE,Banská Bystrica (SVK) (i),2006-02-14,senior,high jump,21,F,1
1.96,Vita STYOPINA,1976-02-21,UKR,Gent (BEL) (i),2006-02-26,senior,high jump,30,F,1
1.96,Tia HELLEBAUT,1978-02-16,BEL,Gent (BEL) (i),2006-02-26,senior,high jump,28,F,1
1.96,Blanka VLAŠIĆ,1983-11-08,CRO,"Olimpiyskiy Stadion, Moskva (RUS) (i)",2006-03-11,senior,high jump,22,F,1
1.96,Tia HELLEBAUT,1978-02-16,BEL,"Olimpiyskiy Stadion, Moskva (RUS) (i)",2006-03-11,senior,high jump,28,F,1
1.96,Ruth BEITIA,1979-04-01,ESP,"Olimpiyskiy Stadion, Moskva (RUS) (i)",2006-03-11,senior,high jump,26,F,1
1.96,Yelena SLESARENKO,1982-02-28,RUS,"Olimpiyskiy Stadion, Moskva (RUS) (i)",2006-03-11,senior,high jump,24,F,1
1.96,Yekaterina SAVCHENKO,1977-06-03,RUS,"Olimpiyskiy Stadion, Moskva (RUS) (i)",2006-03-11,senior,high jump,28,F,1
1.96,Vita STYOPINA,1976-02-21,UKR,"Olimpiyskiy Stadion, Moskva (RUS) (i)",2006-03-11,senior,high jump,30,F,1
1.96,Antonietta DI MARTINO,1978-06-01,ITA,"Olimpiyskiy Stadion, Moskva (RUS) (i)",2006-03-12,senior,high jump,27,F,1
1.96,Tia HELLEBAUT,1978-02-16,BEL,"Olimpiyskiy Stadion, Moskva (RUS) (i)",2006-03-12,senior,high jump,28,F,1
1.96,Vita STYOPINA,1976-02-21,UKR,"Olimpiyskiy Stadion, Moskva (RUS) (i)",2006-03-12,senior,high jump,30,F,1
1.96,Chaunte LOWE,1984-01-12,USA,"Atlanta, GA (USA)",2006-04-01,senior,high jump,22,F,0
1.96,Chaunte LOWE,1984-01-12,USA,"Eugene, OR (USA)",2006-05-28,senior,high jump,22,F,0
1.96,Amy ACUFF,1975-07-14,USA,"Eugene, OR (USA)",2006-05-28,senior,high jump,30,F,0
1.96,Yelena SLESARENKO,1982-02-28,RUS,Oslo (NOR),2006-06-02,senior,high jump,24,F,0
1.96,Amy ACUFF,1975-07-14,USA,"International Stadium, Gateshead (GBR)",2006-06-11,senior,high jump,30,F,0
1.96,Tia HELLEBAUT,1978-02-16,BEL,Woluwé (BEL),2006-06-11,senior,high jump,28,F,0
1.96,Tia HELLEBAUT,1978-02-16,BEL,"Stadion Rošický, Praha (CZE)",2006-06-18,senior,high jump,28,F,0
1.96,Amy ACUFF,1975-07-14,USA,"Stade Olympique de la Pontaise, Lausanne (SUI)",2006-07-11,senior,high jump,30,F,0
1.96,Ruth BEITIA,1979-04-01,ESP,Los Corrales de Buelna (ESP),2006-07-19,senior,high jump,27,F,0
1.96,Viktoriya SLIVKA-KLYUGINA,1980-09-28,RUS,Yekaterinburg (RUS) (i),2007-01-07,senior,high jump,26,F,1
1.96,Anna CHICHEROVA,1982-07-22,RUS,Yekaterinburg (RUS) (i),2007-01-07,senior,high jump,24,F,1
1.96,Blanka VLAŠIĆ,1983-11-08,CRO,Hustopeče (CZE) (i),2007-01-20,senior,high jump,23,F,1
1.96,Venelina VENEVA-MATEEVA,1974-06-13,BUL,Hustopeče (CZE) (i),2007-01-20,senior,high jump,32,F,1
1.96,Ruth BEITIA,1979-04-01,ESP,Cottbus (GER) (i),2007-01-31,senior,high jump,27,F,1
1.96,Melanie SKOTNIK,1982-11-08,FRA,Aubière (FRA) (i),2007-02-09,senior,high jump,24,F,1
1.96,Tia HELLEBAUT,1978-02-16,BEL,Gent (BEL) (i),2007-02-10,senior,high jump,28,F,1
1.96,Destinee HOOKER,1987-09-07,USA,"Fayetteville, AR (USA) (i)",2007-02-10,senior,high jump,19,F,1
1.96,Antonietta DI MARTINO,1978-06-01,ITA,"National Indoor Arena, Birmingham (GBR) (i)",2007-03-03,senior,high jump,28,F,1
1.96,Ruth BEITIA,1979-04-01,ESP,"National Indoor Arena, Birmingham (GBR) (i)",2007-03-03,senior,high jump,27,F,1
1.96,Ruth BEITIA,1979-04-01,ESP,Doha (QAT),2007-05-11,senior,high jump,28,F,0
1.96,Marina AITOVA,1982-09-13,KAZ,Doha (QAT),2007-05-11,senior,high jump,24,F,0
1.96,Vita PALAMAR,1977-10-12,UKR,Oslo (NOR),2007-06-15,senior,high jump,29,F,0
1.96,Tia HELLEBAUT,1978-02-16,BEL,Oslo (NOR),2007-06-15,senior,high jump,29,F,0
1.96,Svetlana SHKOLINA,1986-03-09,RUS,Tula (RUS),2007-06-19,senior,high jump,21,F,0
1.96,Yekaterina SAVCHENKO,1977-06-03,RUS,Moskva (RUS),2007-06-29,senior,high jump,30,F,0
1.96,Vita PALAMAR,1977-10-12,UKR,Moskva (RUS),2007-06-29,senior,high jump,29,F,0
1.96,Melanie SKOTNIK,1982-11-08,FRA,Castres (FRA),2007-08-11,senior,high jump,24,F,0
1.96,Ruth BEITIA,1979-04-01,ESP,Castellón (ESP),2007-08-11,senior,high jump,28,F,0
1.96,Anna CHICHEROVA,1982-07-22,RUS,Hyderabad (IND),2007-10-18,senior,high jump,25,F,0
1.96,Svetlana SHKOLINA,1986-03-09,RUS,Göteborg (SWE) (i),2008-01-29,senior,high jump,21,F,1
1.96,Marina AITOVA,1982-09-13,KAZ,Cottbus (GER) (i),2008-01-30,senior,high jump,25,F,1
1.96,Ariane FRIEDRICH,1984-01-10,GER,Arnstadt (GER) (i),2008-02-02,senior,high jump,24,F,1
1.96,Yekaterina SAVCHENKO,1977-06-03,RUS,Arnstadt (GER) (i),2008-02-02,senior,high jump,30,F,1
1.96,Ruth BEITIA,1979-04-01,ESP,Valencia (ESP) (i),2008-02-23,senior,high jump,28,F,1
1.96,Ruth BEITIA,1979-04-01,ESP,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-08,senior,high jump,28,F,1
1.96,Marina AITOVA,1982-09-13,KAZ,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-08,senior,high jump,25,F,1
1.96,Blanka VLAŠIĆ,1983-11-08,CRO,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-08,senior,high jump,24,F,1
1.96,Yelena SLESARENKO,1982-02-28,RUS,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-08,senior,high jump,26,F,1
1.96,Ariane FRIEDRICH,1984-01-10,GER,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-08,senior,high jump,24,F,1
1.96,Vita PALAMAR,1977-10-12,UKR,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-08,senior,high jump,30,F,1
1.96,Anna CHICHEROVA,1982-07-22,RUS,Doha (QAT),2008-05-09,senior,high jump,25,F,0
1.96,Marina AITOVA,1982-09-13,KAZ,Torino (ITA),2008-06-06,senior,high jump,25,F,0
1.96,Tatyana KIVIMYAGI,1984-06-23,RUS,Valga (EST),2008-06-15,senior,high jump,23,F,0
1.96,Ruth BEITIA,1979-04-01,ESP,Jerez de la Frontera (ESP),2008-06-24,senior,high jump,29,F,0
1.96,Tia HELLEBAUT,1978-02-16,BEL,Göteborg (SWE),2008-06-24,senior,high jump,30,F,0
1.96,Ruth BEITIA,1979-04-01,ESP,"National Stadium, Beijing (CHN)",2008-08-23,senior,high jump,29,F,0
1.96,Ariane FRIEDRICH,1984-01-10,GER,"National Stadium, Beijing (CHN)",2008-08-23,senior,high jump,24,F,0
1.96,Emma GREEN,1984-12-08,SWE,"National Stadium, Beijing (CHN)",2008-08-23,senior,high jump,23,F,0
1.96,Ruth BEITIA,1979-04-01,ESP,Brno (CZE) (i),2009-02-03,senior,high jump,29,F,1
1.96,Antonietta DI MARTINO,1978-06-01,ITA,Torino (ITA) (i),2009-02-21,senior,high jump,30,F,1
1.96,Iva STRAKOVÁ,1980-08-04,CZE,Praha (CZE) (i),2009-02-21,senior,high jump,28,F,1
1.96,Nadiya DUSANOVA,1987-11-17,UZB,Tashkent (UZB) (i),2009-02-21,senior,high jump,21,F,1
1.96,Iva STRAKOVÁ,1980-08-04,CZE,Praha (CZE) (i),2009-02-26,senior,high jump,28,F,1
1.96,Mélanie MELFORT,1982-11-08,FRA,Weinheim (GER) (i),2009-02-28,senior,high jump,26,F,1
1.96,Viktoriya SLIVKA-KLYUGINA,1980-09-28,RUS,"Oval Lingotto, Torino (ITA) (i)",2009-03-08,senior,high jump,28,F,1
1.96,Svetlana SHKOLINA,1986-03-09,RUS,"Oval Lingotto, Torino (ITA) (i)",2009-03-08,senior,high jump,22,F,1
1.96,Ruth BEITIA,1979-04-01,ESP,Rabat (MAR),2009-05-23,senior,high jump,30,F,0
1.96,Svetlana SHKOLINA,1986-03-09,RUS,Cheboksary (RUS),2009-07-24,senior,high jump,23,F,0
1.96,Emma GREEN,1984-12-08,SWE,Malmö (SWE),2009-08-02,senior,high jump,24,F,0
1.96,Svetlana SHKOLINA,1986-03-09,RUS,"Olympiastadion, Berlin (GER)",2009-08-20,senior,high jump,23,F,0
1.96,Emma GREEN,1984-12-08,SWE,"Olympiastadion, Berlin (GER)",2009-08-20,senior,high jump,24,F,0
1.96,Chaunte LOWE,1984-01-12,USA,"Olympiastadion, Berlin (GER)",2009-08-20,senior,high jump,25,F,0
1.96,Ruth BEITIA,1979-04-01,ESP,Valencia (ESP) (i),2010-01-30,senior,high jump,30,F,1
1.96,Irina GORDEYEVA,1986-10-09,RUS,Arnstadt (GER) (i),2010-02-06,senior,high jump,23,F,1
1.96,Meike KRÖGER,1986-07-21,GER,Arnstadt (GER) (i),2010-02-06,senior,high jump,23,F,1
1.96,Chaunte LOWE,1984-01-12,USA,Arnstadt (GER) (i),2010-02-06,senior,high jump,26,F,1
1.96,Ruth BEITIA,1979-04-01,ESP,Santander (ESP) (i),2010-03-06,senior,high jump,30,F,1
1.96,Svetlana SHKOLINA,1986-03-09,RUS,"Aspire Dome, Doha (QAT) (i)",2010-03-13,senior,high jump,24,F,1
1.96,Chaunte LOWE,1984-01-12,USA,"Des Moines, IA (USA)",2010-04-24,senior,high jump,26,F,0
1.96,Levern SPENCER,1984-06-23,LCA,Rehlingen (GER),2010-05-24,senior,high jump,25,F,0
1.96,Ariane FRIEDRICH,1984-01-10,GER,Baunatal (GER),2010-06-02,senior,high jump,26,F,0
1.96,Ariane FRIEDRICH,1984-01-10,GER,"Wattenscheid, Bochum (GER)",2010-06-26,senior,high jump,26,F,0
1.96,Svetlana SHKOLINA,1986-03-09,RUS,"Stade de France, Paris-St-Denis (FRA)",2010-07-16,senior,high jump,24,F,0
1.96,Emma GREEN,1984-12-08,SWE,Falun (SWE),2010-08-21,senior,high jump,25,F,0
1.96,Svetlana SHKOLINA,1986-03-09,RUS,Cottbus (GER) (i),2011-01-26,senior,high jump,24,F,1
1.96,Svetlana SHKOLINA,1986-03-09,RUS,Hustopeče (CZE) (i),2011-01-29,senior,high jump,24,F,1
1.96,Ruth BEITIA,1979-04-01,ESP,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",2011-03-06,senior,high jump,31,F,1
1.96,Ebba JUNGMARK,1987-03-10,SWE,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",2011-03-06,senior,high jump,23,F,1
1.96,Anna CHICHEROVA,1982-07-22,RUS,Sochi (RUS),2011-05-25,senior,high jump,28,F,0
1.96,Svetlana SHKOLINA,1986-03-09,RUS,Split (CRO),2011-06-24,senior,high jump,25,F,0
1.96,Anna ILJUŠTŠENKO,1985-10-12,EST,Viljandi (EST),2011-08-09,senior,high jump,25,F,0
1.96,Brigetta BARRETT,1990-12-24,USA,"National Stadium, Shenzhen (CHN)",2011-08-21,senior,high jump,20,F,0
1.96,Airinė PALŠYTĖ,1992-07-13,LTU,"National Stadium, Shenzhen (CHN)",2011-08-21,senior,high jump,19,F,0
1.96,Antonietta DI MARTINO,1978-06-01,ITA,"Stadio Guidobaldi, Rieti (ITA)",2011-09-10,senior,high jump,33,F,0
1.96,Anna CHICHEROVA,1982-07-22,RUS,Milano (ITA),2011-09-18,senior,high jump,29,F,0
1.96,Svetlana SHKOLINA,1986-03-09,RUS,Cottbus (GER) (i),2012-01-25,senior,high jump,25,F,1
1.96,Irina GORDEYEVA,1986-10-09,RUS,Cottbus (GER) (i),2012-01-25,senior,high jump,25,F,1
1.96,Mariya KUCHINA,1993-01-14,RUS,Třinec (CZE) (i),2012-01-30,senior,high jump,19,F,1
1.96,Svetlana SHKOLINA,1986-03-09,RUS,Třinec (CZE) (i),2012-01-30,senior,high jump,25,F,1
1.96,Tia HELLEBAUT,1978-02-16,BEL,Banská Bystrica (SVK) (i),2012-02-08,senior,high jump,33,F,1
1.96,Irina GORDEYEVA,1986-10-09,RUS,Moskva (RUS) (i),2012-02-23,senior,high jump,25,F,1
1.96,Svetlana SHKOLINA,1986-03-09,RUS,Moskva (RUS) (i),2012-02-23,senior,high jump,25,F,1
1.96,Brigetta BARRETT,1990-12-24,USA,"Nampa, ID (USA) (i)",2012-03-09,senior,high jump,21,F,1
1.96,Tia HELLEBAUT,1978-02-16,BEL,Rabat (MAR),2012-05-27,senior,high jump,34,F,0
1.96,Olena HOLOSHA,1982-01-26,UKR,Mykolaiv (UKR),2012-06-17,senior,high jump,30,F,0
1.96,Svetlana RADZIVIL,1987-01-17,UZB,"Olympic Stadium, London (GBR)",2012-08-09,senior,high jump,25,F,0
1.96,Ruth BEITIA,1979-04-01,ESP,Pamplona (ESP),2012-08-26,senior,high jump,33,F,0
1.96,Tia HELLEBAUT,1978-02-16,BEL,Arnstadt (GER) (i),2013-02-02,senior,high jump,34,F,1
1.96,Ebba JUNGMARK,1987-03-10,SWE,"Scandinavium, Göteborg (SWE) (i)",2013-03-03,senior,high jump,25,F,1
1.96,Emma GREEN,1984-12-08,SWE,"Scandinavium, Göteborg (SWE) (i)",2013-03-03,senior,high jump,28,F,1
1.96,Ana ŠIMIĆ,1990-05-05,CRO,"Puskás Ferenc Stadion, Budapest (HUN)",2013-07-10,senior,high jump,23,F,0
1.96,Kamila LIĆWINKO,1986-03-22,POL,"Central Stadium, Kazan (RUS)",2013-07-12,senior,high jump,27,F,0
