Mark,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
2.29,Nathan LEEPER,1977-06-13,USA,Zürich (SUI),2000-08-11,senior,high jump,23,M,0
2.29,Stefan HOLM,1976-05-25,SWE,Uppsala (SWE),2000-08-20,senior,high jump,24,M,0
2.29,Abderrahmane HAMMAD,1977-05-27,ALG,"Olympiastadion, Berlin (GER)",2000-09-01,senior,high jump,23,M,0
2.29,Sergey KLYUGIN,1974-03-24,RUS,"Olympiastadion, Berlin (GER)",2000-09-01,senior,high jump,26,M,0
2.29,Wolfgang KREIßIG,1970-08-29,GER,"Olympic Stadium, Sydney (AUS)",2000-09-24,senior,high jump,30,M,0
2.29,Sergey DYMCHENKO,1967-08-23,UKR,"Olympic Stadium, Sydney (AUS)",2000-09-24,senior,high jump,33,M,0
2.29,Vyacheslav VORONIN,1974-04-05,RUS,"Olympic Stadium, Sydney (AUS)",2000-09-24,senior,high jump,26,M,0
2.29,Charles CLINGER,1976-12-28,USA,"Pocatello, ID (USA) (i)",2001-02-03,senior,high jump,24,M,1
2.29,Andriy SOKOLOVSKIY,1978-07-16,UKR,"Atlantic Pavillion, Lisboa (POR) (i)",2001-03-11,senior,high jump,22,M,1
2.29,Staffan STRAND,1976-04-18,SWE,"Atlantic Pavillion, Lisboa (POR) (i)",2001-03-11,senior,high jump,24,M,1
2.29,Nathan LEEPER,1977-06-13,USA,"Atlantic Pavillion, Lisboa (POR) (i)",2001-03-11,senior,high jump,23,M,1
2.29,Sergey KLYUGIN,1974-03-24,RUS,Bastad (SWE),2001-07-01,senior,high jump,27,M,0
2.29,Stefan HOLM,1976-05-25,SWE,Bastad (SWE),2001-07-01,senior,high jump,25,M,0
2.29,Staffan STRAND,1976-04-18,SWE,Stockholm (SWE),2001-07-17,senior,high jump,25,M,0
2.29,Abderrahmane HAMMAD,1977-05-27,ALG,Algiers (ALG),2001-07-19,senior,high jump,24,M,0
2.29,Pyotr BRAYKO,1977-03-27,RUS,Bühl (GER),2001-07-27,senior,high jump,24,M,0
2.29,Svatoslav TON,1978-10-20,CZE,Bílina (CZE),2001-08-14,senior,high jump,22,M,0
2.29,Staffan STRAND,1976-04-18,SWE,Malmö (SWE),2001-08-20,senior,high jump,25,M,0
2.29,Stefan HOLM,1976-05-25,SWE,Växjö (SWE),2001-08-25,senior,high jump,25,M,0
2.29,Stefan HOLM,1976-05-25,SWE,Stockholm (SWE) (i),2002-02-06,senior,high jump,25,M,1
2.29,Charles CLINGER,1976-12-28,USA,"New York, NY (USA) (i)",2002-03-02,senior,high jump,25,M,1
2.29,Charles CLINGER,1976-12-28,USA,"Palo Alto, CA (USA)",2002-06-23,senior,high jump,25,M,0
2.29,Matt HEMINGWAY,1972-10-24,USA,"Palo Alto, CA (USA)",2002-06-23,senior,high jump,29,M,0
2.29,Stefan HOLM,1976-05-25,SWE,"Olympiastadion, München (GER)",2002-08-08,senior,high jump,26,M,0
2.29,Yaroslav RYBAKOV,1980-11-22,RUS,Helsinki (FIN),2002-08-13,senior,high jump,21,M,0
2.29,Staffan STRAND,1976-04-18,SWE,Malmö (SWE),2002-08-13,senior,high jump,26,M,0
2.29,Stefan HOLM,1976-05-25,SWE,Rieti (ITA),2002-09-08,senior,high jump,26,M,0
2.29,Mark BOSWELL,1977-07-28,CAN,"CM, Madrid (ESP)",2002-09-20,senior,high jump,25,M,0
2.29,Gennadiy MOROZ,1978-05-27,BLR,"National Indoor Arena, Birmingham (GBR) (i)",2003-03-14,senior,high jump,24,M,1
2.29,Mikhail TSVETKOV,1980-05-04,RUS,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,senior,high jump,23,M,0
2.29,Stefan HOLM,1976-05-25,SWE,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,senior,high jump,27,M,0
2.29,Jamie NIETO,1976-11-02,USA,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,senior,high jump,26,M,0
2.29,Andriy SOKOLOVSKIY,1978-07-16,UKR,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,senior,high jump,25,M,0
2.29,Jaroslav BÁBA,1984-09-02,CZE,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,senior,high jump,18,M,0
2.29,Jacques FREITAG,1982-06-11,RSA,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,senior,high jump,21,M,0
2.29,Germaine MASON,1983-01-20,JAM,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,senior,high jump,20,M,0
2.29,Grzegorz SPOSÓB,1976-02-12,POL,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,senior,high jump,27,M,0
2.29,Mikhail TSVETKOV,1980-05-04,RUS,"Stade de France, Paris-St-Denis (FRA)",2003-08-25,senior,high jump,23,M,0
2.29,Germaine MASON,1983-01-20,JAM,"Stade de France, Paris-St-Denis (FRA)",2003-08-25,senior,high jump,20,M,0
2.29,Grzegorz SPOSÓB,1976-02-12,POL,"Stade de France, Paris-St-Denis (FRA)",2003-08-25,senior,high jump,27,M,0
2.29,Jamie NIETO,1976-11-02,USA,"Stade de France, Paris-St-Denis (FRA)",2003-08-25,senior,high jump,26,M,0
2.29,Andriy SOKOLOVSKIY,1978-07-16,UKR,"Stade de France, Paris-St-Denis (FRA)",2003-08-25,senior,high jump,25,M,0
2.29,Andra MANSON,1984-04-30,USA,"New York, NY (USA) (i)",2004-02-14,senior,high jump,19,M,1
2.29,Cedric NORMAN,1981-10-05,USA,"Hattiesburg, MS (USA)",2004-03-06,senior,high jump,22,M,0
2.29,Cedric NORMAN,1981-10-05,USA,"Hattiesburg, MS (USA)",2004-03-26,senior,high jump,22,M,0
2.29,Kyle LANCASTER,1983-08-15,USA,"Austin, TX (USA)",2004-06-12,senior,high jump,20,M,0
2.29,Mark BOSWELL,1977-07-28,CAN,"Olympic Stadium, Athina (GRE)",2004-08-22,senior,high jump,27,M,0
2.29,Svatoslav TON,1978-10-20,CZE,"Olympic Stadium, Athina (GRE)",2004-08-22,senior,high jump,25,M,0
2.29,Vyacheslav VORONIN,1974-04-05,RUS,"Olympic Stadium, Athina (GRE)",2004-08-22,senior,high jump,30,M,0
2.29,Dragutin TOPIĆ,1971-03-12,SCG,"Olympic Stadium, Athina (GRE)",2004-08-22,senior,high jump,33,M,0
2.29,Jaroslav BÁBA,1984-09-02,CZE,Banská Bystrica (SVK),2004-09-11,senior,high jump,20,M,0
2.29,Ivan UKHOV,1986-03-29,RUS,Yekaterinburg (RUS) (i),2005-01-07,senior,high jump,18,M,1
2.29,Svatoslav TON,1978-10-20,CZE,Ostrava (CZE) (i),2005-01-29,senior,high jump,26,M,1
2.29,Andriy SOKOLOVSKIY,1978-07-16,UKR,Banská Bystrica (SVK) (i),2005-02-08,senior,high jump,26,M,1
2.29,Lysvanys PÉREZ RODRÍGUEZ,1982-01-24,CUB,La Habana (CUB),2005-03-18,senior,high jump,23,M,0
2.29,Víctor MOYA,1982-10-24,CUB,La Habana (CUB),2005-03-18,senior,high jump,22,M,0
2.29,Jesse WILLIAMS,1983-12-27,USA,"Sacramento, CA (USA)",2005-06-11,senior,high jump,21,M,0
2.29,Gennadiy MOROZ,1978-05-27,BLR,Düdelingen (LUX),2005-07-03,senior,high jump,27,M,0
2.29,Jaroslav BÁBA,1984-09-02,CZE,"Steigerwaldstadion, Erfurt (GER)",2005-07-17,senior,high jump,20,M,0
2.29,Stefan HOLM,1976-05-25,SWE,Oslo (NOR),2005-07-29,senior,high jump,29,M,0
2.29,Jaroslav BÁBA,1984-09-02,CZE,Oslo (NOR),2005-07-29,senior,high jump,20,M,0
2.29,Víctor MOYA,1982-10-24,CUB,"Olympiastadion, Helsinki (FIN)",2005-08-14,senior,high jump,22,M,0
2.29,Yaroslav RYBAKOV,1980-11-22,RUS,"Olympiastadion, Helsinki (FIN)",2005-08-14,senior,high jump,24,M,0
2.29,Mark BOSWELL,1977-07-28,CAN,"Olympiastadion, Helsinki (FIN)",2005-08-14,senior,high jump,28,M,0
2.29,Jaroslav BÁBA,1984-09-02,CZE,"Olympiastadion, Helsinki (FIN)",2005-08-14,senior,high jump,20,M,0
2.29,Nicola CIOTTI,1976-10-05,ITA,"Olympiastadion, Helsinki (FIN)",2005-08-14,senior,high jump,28,M,0
2.29,Stefan HOLM,1976-05-25,SWE,"Olympiastadion, Helsinki (FIN)",2005-08-14,senior,high jump,29,M,0
2.29,Vyacheslav VORONIN,1974-04-05,RUS,"Olympiastadion, Helsinki (FIN)",2005-08-14,senior,high jump,31,M,0
2.29,Giulio CIOTTI,1976-10-05,ITA,Paris (FRA),2005-09-03,senior,high jump,28,M,0
2.29,Andriy SOKOLOVSKIY,1978-07-16,UKR,"Stade Louis II, Monaco (MON)",2005-09-10,senior,high jump,27,M,0
2.29,Jacques FREITAG,1982-06-11,RSA,"Stade Louis II, Monaco (MON)",2005-09-10,senior,high jump,23,M,0
2.29,Tora HARRIS,1978-09-21,USA,Shanghai (CHN),2005-09-17,senior,high jump,26,M,0
2.29,Yuriy KRYMARENKO,1983-08-11,UKR,Shanghai (CHN),2005-09-17,senior,high jump,22,M,0
2.29,Stefan HOLM,1976-05-25,SWE,Sätra (SWE) (i),2006-02-26,senior,high jump,29,M,1
2.29,Jim DILLING,1985-04-23,USA,"Boston, MA (USA) (i)",2006-03-11,senior,high jump,20,M,1
2.29,Keith MOFFATT,1984-10-14,USA,"Boston, MA (USA) (i)",2006-03-11,senior,high jump,21,M,1
2.29,Jesse WILLIAMS,1983-12-27,USA,"Fayetteville, AR (USA) (i)",2006-03-11,senior,high jump,22,M,1
2.29,Keith MOFFATT,1984-10-14,USA,"Emporia, KS (USA)",2006-05-26,senior,high jump,21,M,0
2.29,Tomáš JANKŮ,1974-12-27,CZE,Praha (CZE),2006-06-24,senior,high jump,31,M,0
2.29,Giulio CIOTTI,1976-10-05,ITA,"Estadio Ciudad de Málaga, Málaga (ESP)",2006-06-28,senior,high jump,29,M,0
2.29,Niki PALLI,1987-05-28,ISR,"Chaoyang Sport Center, Beijing (CHN)",2006-08-17,senior,high jump,19,M,0
2.29,Yaroslav RYBAKOV,1980-11-22,RUS,"Gottlieb-Daimler Stadion, Stuttgart (GER)",2006-09-10,senior,high jump,25,M,0
2.29,Stefan HOLM,1976-05-25,SWE,"Gottlieb-Daimler Stadion, Stuttgart (GER)",2006-09-10,senior,high jump,30,M,0
2.29,Linus THÖRNBLAD,1985-03-06,SWE,Shanghai (CHN),2006-09-23,senior,high jump,21,M,0
2.29,Andrea BETTINELLI,1978-10-06,ITA,Ancona (ITA) (i),2007-02-18,senior,high jump,28,M,1
2.29,Tora HARRIS,1978-09-21,USA,"Boston, MA (USA) (i)",2007-02-24,senior,high jump,28,M,1
2.29,Jesse WILLIAMS,1983-12-27,USA,"Boston, MA (USA) (i)",2007-02-24,senior,high jump,23,M,1
2.29,Martyn BERNARD,1984-12-15,GBR,"National Indoor Arena, Birmingham (GBR) (i)",2007-03-04,senior,high jump,22,M,1
2.29,Donald THOMAS,1984-07-01,BAH,"Tuscaloosa, AL (USA)",2007-05-12,senior,high jump,22,M,0
2.29,Andra MANSON,1984-04-30,USA,"Sacramento, CA (USA)",2007-06-08,senior,high jump,23,M,0
2.29,Donald THOMAS,1984-07-01,BAH,"Sacramento, CA (USA)",2007-06-08,senior,high jump,22,M,0
2.29,Tora HARRIS,1978-09-21,USA,Zaragoza (ESP),2007-07-28,senior,high jump,28,M,0
2.29,Tomáš JANKŮ,1974-12-27,CZE,"Crystal Palace, London (GBR)",2007-08-03,senior,high jump,32,M,0
2.29,Linus THÖRNBLAD,1985-03-06,SWE,Eskilstuna (SWE),2007-08-12,senior,high jump,22,M,0
2.29,Eike ONNEN,1982-08-03,GER,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,25,M,0
2.29,Andrey SILNOV,1984-09-09,RUS,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,22,M,0
2.29,Tomáš JANKŮ,1974-12-27,CZE,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,32,M,0
2.29,Stefan HOLM,1976-05-25,SWE,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,31,M,0
2.29,Jessé Farias DE LIMA,1981-02-16,BRA,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,26,M,0
2.29,Kabelo KGOSIEMANG,1986-01-07,BOT,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,21,M,0
2.29,Tom PARSONS,1984-05-05,GBR,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,23,M,0
2.29,Michał BIENIEK,1984-05-17,POL,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,23,M,0
2.29,Linus THÖRNBLAD,1985-03-06,SWE,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,22,M,0
2.29,Yaroslav RYBAKOV,1980-11-22,RUS,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,26,M,0
2.29,Jaroslav BÁBA,1984-09-02,CZE,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,22,M,0
2.29,Víctor MOYA,1982-10-24,CUB,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,24,M,0
2.29,Martyn BERNARD,1984-12-15,GBR,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,22,M,0
2.29,Donald THOMAS,1984-07-01,BAH,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,23,M,0
2.29,Kyriakos IOANNOU,1984-07-26,CYP,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,high jump,23,M,0
2.29,Andrey SILNOV,1984-09-09,RUS,Shanghai (CHN),2007-09-28,senior,high jump,23,M,0
2.29,Scott SELLERS,1986-08-16,USA,"Lincoln, NE (USA) (i)",2008-03-01,senior,high jump,21,M,1
2.29,Jaroslav BÁBA,1984-09-02,CZE,"National Stadium, Beijing (CHN)",2008-08-17,senior,high jump,23,M,0
2.29,Germaine MASON,1983-01-20,GBR,"National Stadium, Beijing (CHN)",2008-08-17,senior,high jump,25,M,0
2.29,Raul SPANK,1988-07-13,GER,"National Stadium, Beijing (CHN)",2008-08-17,senior,high jump,20,M,0
2.29,Stefan HOLM,1976-05-25,SWE,"National Stadium, Beijing (CHN)",2008-08-17,senior,high jump,32,M,0
2.29,Tomáš JANKŮ,1974-12-27,CZE,"National Stadium, Beijing (CHN)",2008-08-17,senior,high jump,33,M,0
2.29,Jessé Farias DE LIMA,1981-02-16,BRA,"National Stadium, Beijing (CHN)",2008-08-17,senior,high jump,27,M,0
2.29,Martyn BERNARD,1984-12-15,GBR,"National Stadium, Beijing (CHN)",2008-08-17,senior,high jump,23,M,0
2.29,Andrey SILNOV,1984-09-09,RUS,"National Stadium, Beijing (CHN)",2008-08-17,senior,high jump,23,M,0
2.29,Jaroslav BÁBA,1984-09-02,CZE,"National Stadium, Beijing (CHN)",2008-08-19,senior,high jump,23,M,0
2.29,Tomáš JANKŮ,1974-12-27,CZE,"National Stadium, Beijing (CHN)",2008-08-19,senior,high jump,33,M,0
2.29,Stefan HOLM,1976-05-25,SWE,"Stade Olympique de la Pontaise, Lausanne (SUI)",2008-09-02,senior,high jump,32,M,0
2.29,Kabelo KGOSIEMANG,1986-01-07,BOT,"Stade Olympique de la Pontaise, Lausanne (SUI)",2008-09-02,senior,high jump,22,M,0
2.29,Jesse WILLIAMS,1983-12-27,USA,"Gottlieb-Daimler Stadion, Stuttgart (GER)",2008-09-13,senior,high jump,24,M,0
2.29,Yaroslav RYBAKOV,1980-11-22,RUS,"Gottlieb-Daimler Stadion, Stuttgart (GER)",2008-09-13,senior,high jump,27,M,0
2.29,Samson ONI,1981-06-25,GBR,Glasgow (GBR) (i),2009-01-31,senior,high jump,27,M,1
2.29,Jesse WILLIAMS,1983-12-27,USA,"Boston, MA (USA) (i)",2009-02-28,senior,high jump,25,M,1
2.29,Kyriakos IOANNOU,1984-07-26,CYP,"Oval Lingotto, Torino (ITA) (i)",2009-03-07,senior,high jump,24,M,1
2.29,Aleksey DMITRIK,1984-04-12,RUS,"Oval Lingotto, Torino (ITA) (i)",2009-03-07,senior,high jump,24,M,1
2.29,Filippo CAMPIOLI,1982-02-21,ITA,"Oval Lingotto, Torino (ITA) (i)",2009-03-07,senior,high jump,27,M,1
2.29,Aleksandr SHUSTOV,1984-06-29,RUS,"Oval Lingotto, Torino (ITA) (i)",2009-03-07,senior,high jump,24,M,1
2.29,Konstantinos BANIOTIS,1986-11-06,GRE,"Oval Lingotto, Torino (ITA) (i)",2009-03-07,senior,high jump,22,M,1
2.29,Dragutin TOPIĆ,1971-03-12,SRB,"Fana Stadion, Bergen (NOR)",2009-06-20,senior,high jump,38,M,0
2.29,Martijn NUIJENS,1983-11-18,NED,"Fana Stadion, Bergen (NOR)",2009-06-20,senior,high jump,25,M,0
2.29,Aleksandr SHUSTOV,1984-06-29,RUS,Cheboksary (RUS),2009-07-25,senior,high jump,25,M,0
2.29,Aleksey DMITRIK,1984-04-12,RUS,Cheboksary (RUS),2009-07-25,senior,high jump,25,M,0
2.29,Jesse WILLIAMS,1983-12-27,USA,Thessaloniki (GRE),2009-09-12,senior,high jump,25,M,0
2.29,Andra MANSON,1984-04-30,USA,Thessaloniki (GRE),2009-09-12,senior,high jump,25,M,0
2.29,Yaroslav RYBAKOV,1980-11-22,RUS,Yaroslavl (RUS) (i),2010-01-16,senior,high jump,29,M,1
2.29,Dusty JONAS,1986-04-19,USA,"Lincoln, NE (USA) (i)",2010-01-16,senior,high jump,23,M,1
2.29,Ivan UKHOV,1986-03-29,RUS,"Aspire Dome, Doha (QAT) (i)",2010-03-12,senior,high jump,23,M,1
2.29,Yaroslav RYBAKOV,1980-11-22,RUS,"Aspire Dome, Doha (QAT) (i)",2010-03-12,senior,high jump,29,M,1
2.29,Linus THÖRNBLAD,1985-03-06,SWE,"International Stadium, Gateshead (GBR)",2010-07-10,senior,high jump,25,M,0
2.29,Martyn BERNARD,1984-12-15,GBR,"Estadio Olímpico, Barcelona (ESP)",2010-07-29,senior,high jump,25,M,0
2.29,Linus THÖRNBLAD,1985-03-06,SWE,"Estadio Olímpico, Barcelona (ESP)",2010-07-29,senior,high jump,25,M,0
2.29,Ivan UKHOV,1986-03-29,RUS,"Crystal Palace, London (GBR)",2010-08-14,senior,high jump,24,M,0
2.29,Ivan UKHOV,1986-03-29,RUS,"Letzigrund, Zürich (SUI)",2010-08-19,senior,high jump,24,M,0
2.29,Trevor BARRY,1983-06-14,BAH,New Delhi (IND),2010-10-09,senior,high jump,27,M,0
2.29,Aleksandr SHUSTOV,1984-06-29,RUS,Třinec (CZE) (i),2011-01-26,senior,high jump,26,M,1
2.29,Sergey MUDROV,1990-09-08,RUS,Třinec (CZE) (i),2011-01-26,senior,high jump,20,M,1
2.29,Erik KYNARD,1991-02-03,USA,"College Station, TX (USA) (i)",2011-01-29,senior,high jump,19,M,1
2.29,Dimitrios CHONDROKOUKIS,1988-01-26,GRE,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",2011-03-05,senior,high jump,23,M,1
2.29,Marco FASSINOTTI,1989-04-29,ITA,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",2011-03-05,senior,high jump,21,M,1
2.29,Donald THOMAS,1984-07-01,BAH,"Suhaim bin Hamad Stadium, Doha (QAT)",2011-05-06,senior,high jump,26,M,0
2.29,Dusty JONAS,1986-04-19,USA,"Suhaim bin Hamad Stadium, Doha (QAT)",2011-05-06,senior,high jump,25,M,0
2.29,Aleksey DMITRIK,1984-04-12,RUS,"Suhaim bin Hamad Stadium, Doha (QAT)",2011-05-06,senior,high jump,27,M,0
2.29,Ricky ROBERTSON,1990-09-19,USA,"Athens, GA (USA)",2011-05-15,senior,high jump,20,M,0
2.29,Dusty JONAS,1986-04-19,USA,Rio de Janeiro (BRA),2011-05-26,senior,high jump,25,M,0
2.29,Dusty JONAS,1986-04-19,USA,"Hayward Field, Eugene, OR (USA)",2011-06-04,senior,high jump,25,M,0
2.29,Mutaz Essa BARSHIM,1991-06-24,QAT,"Hayward Field, Eugene, OR (USA)",2011-06-04,senior,high jump,19,M,0
2.29,Ivan UKHOV,1986-03-29,RUS,"Hayward Field, Eugene, OR (USA)",2011-06-04,senior,high jump,25,M,0
2.29,Erik KYNARD,1991-02-03,USA,"Des Moines, IA (USA)",2011-06-10,senior,high jump,20,M,0
2.29,Trevor BARRY,1983-06-14,BAH,Freeport (BAH),2011-06-25,senior,high jump,28,M,0
2.29,Aleksandr SHUSTOV,1984-06-29,RUS,"Meteor, Zhukovskiy (RUS)",2011-07-03,senior,high jump,27,M,0
2.29,Viktor NINOV,1988-06-19,BUL,Plovdiv (BUL),2011-07-09,senior,high jump,23,M,0
2.29,Mutaz Essa BARSHIM,1991-06-24,QAT,Rio de Janeiro (BRA),2011-07-20,senior,high jump,20,M,0
2.29,Aleksandr SHUSTOV,1984-06-29,RUS,"DS, Daegu (KOR)",2011-09-01,senior,high jump,27,M,0
2.29,Raul SPANK,1988-07-13,GER,"DS, Daegu (KOR)",2011-09-01,senior,high jump,23,M,0
2.29,Robbie GRABARZ,1987-10-03,GBR,Birmingham (GBR) (i),2012-01-07,senior,high jump,24,M,1
2.29,Jaroslav BÁBA,1984-09-02,CZE,Ostrava (CZE) (i),2012-01-24,senior,high jump,27,M,1
2.29,Jesse WILLIAMS,1983-12-27,USA,"MSG, New York, NY (USA) (i)",2012-01-28,senior,high jump,28,M,1
2.29,Aleksandr SHUSTOV,1984-06-29,RUS,Glasgow (GBR) (i),2012-01-28,senior,high jump,27,M,1
2.29,Trevor BARRY,1983-06-14,BAH,Třinec (CZE) (i),2012-01-30,senior,high jump,28,M,1
2.29,Konstantinos BANIOTIS,1986-11-06,GRE,Athina (GRE) (i),2012-02-21,senior,high jump,25,M,1
2.29,Dimitrios CHONDROKOUKIS,1988-01-26,GRE,Athina (GRE) (i),2012-02-21,senior,high jump,24,M,1
2.29,Jesse WILLIAMS,1983-12-27,USA,"Albuquerque, NM (USA) (i)",2012-02-25,senior,high jump,28,M,1
2.29,Raul SPANK,1988-07-13,GER,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,23,M,1
2.29,Dimitrios CHONDROKOUKIS,1988-01-26,GRE,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,24,M,1
2.29,Mutaz Essa BARSHIM,1991-06-24,QAT,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,20,M,1
2.29,Guowei ZHANG,1991-06-04,CHN,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,20,M,1
2.29,Trevor BARRY,1983-06-14,BAH,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,28,M,1
2.29,Robbie GRABARZ,1987-10-03,GBR,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,24,M,1
2.29,Jesse WILLIAMS,1983-12-27,USA,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,28,M,1
2.29,Ivan UKHOV,1986-03-29,RUS,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,25,M,1
2.29,Andrey SILNOV,1984-09-09,RUS,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,27,M,1
2.29,Konstantinos BANIOTIS,1986-11-06,GRE,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,25,M,1
2.29,Trevor BARRY,1983-06-14,BAH,Nassau (BAH),2012-06-23,senior,high jump,29,M,0
2.29,Erik KYNARD,1991-02-03,USA,"Olympic Stadium, London (GBR)",2012-08-05,senior,high jump,21,M,0
2.29,Derek DROUIN,1990-03-06,CAN,"Olympic Stadium, London (GBR)",2012-08-05,senior,high jump,22,M,0
2.29,Robbie GRABARZ,1987-10-03,GBR,"Olympic Stadium, London (GBR)",2012-08-05,senior,high jump,24,M,0
2.29,Jesse WILLIAMS,1983-12-27,USA,"Olympic Stadium, London (GBR)",2012-08-05,senior,high jump,28,M,0
2.29,Andrii PROTSENKO,1988-05-20,UKR,"Olympic Stadium, London (GBR)",2012-08-05,senior,high jump,24,M,0
2.29,Derek DROUIN,1990-03-06,CAN,"Olympic Stadium, London (GBR)",2012-08-07,senior,high jump,22,M,0
2.29,Robbie GRABARZ,1987-10-03,GBR,"Olympic Stadium, London (GBR)",2012-08-07,senior,high jump,24,M,0
2.29,Mutaz Essa BARSHIM,1991-06-24,QAT,"Olympic Stadium, London (GBR)",2012-08-07,senior,high jump,21,M,0
2.29,Jamie NIETO,1976-11-02,USA,"Olympic Stadium, London (GBR)",2012-08-07,senior,high jump,35,M,0
2.29,Bohdan BONDARENKO,1989-08-30,UKR,"Olympic Stadium, London (GBR)",2012-08-07,senior,high jump,22,M,0
2.29,Michael MASON,1986-09-30,CAN,"Olympic Stadium, London (GBR)",2012-08-07,senior,high jump,25,M,0
2.29,Erik KYNARD,1991-02-03,USA,"Manhattan, KS (USA) (i)",2013-01-19,senior,high jump,21,M,1
2.29,Sergey MUDROV,1990-09-08,RUS,Dresden (GER) (i),2013-01-25,senior,high jump,22,M,1
2.29,Ricky ROBERTSON,1990-09-19,USA,"Jonesboro, AR (USA) (i)",2013-01-25,senior,high jump,22,M,1
2.29,Derek DROUIN,1990-03-06,CAN,"Bloomington, IN (USA) (i)",2013-01-25,senior,high jump,22,M,1
2.29,Robbie GRABARZ,1987-10-03,GBR,Glasgow (GBR) (i),2013-01-26,senior,high jump,25,M,1
2.29,Robbie GRABARZ,1987-10-03,GBR,"National Indoor Arena, Birmingham (GBR) (i)",2013-02-16,senior,high jump,25,M,1
2.29,Donald THOMAS,1984-07-01,BAH,"National Indoor Arena, Birmingham (GBR) (i)",2013-02-16,senior,high jump,28,M,1
2.29,Konstantinos BANIOTIS,1986-11-06,GRE,Pireaus (GRE) (i),2013-02-16,senior,high jump,26,M,1
2.29,Antonios MASTORAS,1991-01-06,GRE,"Scandinavium, Göteborg (SWE) (i)",2013-03-02,senior,high jump,22,M,1
2.29,Gianmarco TAMBERI,1992-06-01,ITA,"Scandinavium, Göteborg (SWE) (i)",2013-03-02,senior,high jump,20,M,1
2.29,Kabelo KGOSIEMANG,1986-01-07,BOT,Potchefstroom (RSA),2013-03-06,senior,high jump,27,M,0
2.29,Marcus JACKSON,1991-07-08,USA,"Fayetteville, AR (USA) (i)",2013-03-09,senior,high jump,21,M,1
2.29,Erik KYNARD,1991-02-03,USA,"Fayetteville, AR (USA) (i)",2013-03-09,senior,high jump,22,M,1
2.29,Liam ZAMEL-PAEZ,1988-08-04,AUS,Perth (AUS),2013-03-16,senior,high jump,24,M,0
2.29,Robbie GRABARZ,1987-10-03,GBR,"Luzhniki Stadion, Moskva (RUS)",2013-08-13,senior,high jump,25,M,0
2.29,Donald THOMAS,1984-07-01,BAH,"Luzhniki Stadion, Moskva (RUS)",2013-08-13,senior,high jump,29,M,0
2.29,Mutaz Essa BARSHIM,1991-06-24,QAT,"Luzhniki Stadion, Moskva (RUS)",2013-08-13,senior,high jump,22,M,0
2.29,Bohdan BONDARENKO,1989-08-30,UKR,"Luzhniki Stadion, Moskva (RUS)",2013-08-13,senior,high jump,23,M,0
2.29,Guowei ZHANG,1991-06-04,CHN,"Luzhniki Stadion, Moskva (RUS)",2013-08-13,senior,high jump,22,M,0
2.29,Derek DROUIN,1990-03-06,CAN,"Luzhniki Stadion, Moskva (RUS)",2013-08-13,senior,high jump,23,M,0
